teamid,loaddate,type,role,position,jnum,player,notes,handed,age,acquired,options,servicetime,signyear,signround,signpick,retrodate,injurynotes,injurydate,mlbamid,age1,jnum1,roster40,bats,throws,position1,platoon,draftyear,draftround,draftpick,school,originalteam,servicetime1,projectedlevel,acquired1,country,acquiredcode,options1,eta,isNRI,isCV19,isAFL,playerid,mlbamid1,mlbauto,minorbamid,minormasterid,playerid1,csid,mlbamid2,acquiredrecent,oPlayerId,season,playerid2,prht,prht7,PA,prht1h,prht2h,dbTeam,playerNameDisplay,playerNameRoute,UPURL,mlevel,proj_PT,proj_WAR,proj_bat_K%,proj_bat_BB%,proj_bat_HR,proj_bat_SB,proj_bat_AVG,proj_bat_OBP,proj_bat_SLG,proj_bat_OPS,proj_bat_wRC+,proj_bat_WAR,actual_PT,actual_WAR,actual_bat_K%,actual_bat_BB%,actual_bat_HR,actual_bat_SB,actual_bat_AVG,actual_bat_OBP,actual_bat_SLG,actual_bat_OPS,actual_bat_wRC+,actual_bat_WAR,actual_bat_PA,actualz_PT,actualz_WAR,actualz_bat_K%,actualz_bat_HR,actualz_bat_SB,actualz_bat_AVG,actualz_bat_OBP,actualz_bat_SLG,actualz_bat_OPS,actualz_bat_WRC+,actual_bat_Events,actual_bat_EV,actual_bat_Barrel%,actual_bat_HardHit%,actual_bat_BB%1,actual_bat_K%1,actual_bat_pivFA,actual_bat_piFA%,actual_bat_piSL%,actual_bat_piFC%,actual_bat_piCU%,actual_bat_piCH%,actualz_bat_Events,actualz_bat_EV,actualz_bat_Barrel%,actualz_bat_HardHit%,actualz_bat_BB%,actualz_bat_K%1,actualz_bat_pivFA,actualz_bat_piFA%,actualz_bat_piSL%,actualz_bat_piFC%,actualz_bat_piCU%,actualz_bat_piCH%,dbid,retroid,statsid1,Pts,IP_minor,P_Pts,RP_Pts,PA1,AAA_PA,AA_PA,A_PA,Hit_Pts,AAA_Hit_Pts,AA_Hit_Pts,A_Hit_Pts,AAA_Hit_Rank,AA_Hit_Rank,A_Hit_Rank,Overall_Rank,Overall_7_Rank,Overall_14_Rank,Overall_21_Rank,Overall_1H_Rank,Overall_2H_Rank,Org_Rank,prrp,IP,prrp1h,prrp2h,actual_pit_GS,actual_pit_SV,actual_pit_H,actual_pit_SO,actual_pit_BB,actual_pit_ERA,actual_pit_IP,actual_pit_BB/9,actual_pit_K/9,actual_pit_WAR,actualz_pit_GS,actualz_pit_SV,actualz_pit_H,actualz_pit_SO,actualz_pit_BB,actualz_pit_ERA,actual_pit_Events,actual_pit_EV,actual_pit_Barrel%,actual_pit_HardHit%,actual_pit_BB%,actual_pit_K%,actual_pit_pivFA,actual_pit_piFA%,actualz_pit_pivFA,actualz_pit_Events,actualz_pit_EV,actualz_pit_Barrel%,actualz_pit_HardHit%,actualz_pit_BB%,actualz_pit_K%,actual_pit_pivFA1,actualz_pit_piFA%,actual_pit_piCU%,prsp,prsp14,prsp1h,prsp2h,proj_pit_GS,proj_pit_SV,proj_pit_H,proj_pit_SO,proj_pit_BB,proj_pit_ERA,proj_pit_IP,proj_pit_BB/9,proj_pit_K/9,proj_pit_WAR,actual_pit_piSL%,actual_pit_piCH%,actualz_pit_piSL%,actualz_pit_piCU%,actualz_pit_piCH%,AAA_SP_IP,AAA_RP_IP,AA_SP_IP,AA_RP_IP,A_IP,AAA_SP_Pts,AA_SP_Pts,A_P_Pts,AAA_SP_Rank,AA_SP_Rank,A_P_Rank,actual_pit_piFC%,actualz_pit_piFC%,npbbisid,Rk_IP,SS_IP,Rk_P_Pts,Rk_P_Rank,SS_P_Rank,prrp14,AAA_RP_Pts,AAA_RP_Rank,AA_RP_Pts,AA_RP_Rank,Rk_PA,SS_PA,Rk_Hit_Pts,Rk_Hit_Rank,SS_Hit_Rank,Ovr_Rank,Ovr_Rank_Next,Org_Rank_Next,Ap_PA,Ap_Hit_Pts,Ap_Hit_Rank,kboid,kbobisid,Ap_IP,Ap_P_Pts,Ap_P_Rank,Rk2_PA,Rk2_Hit_Pts,Rk2_Hit_Rank,Rk2_IP,Rk2_P_Pts,Rk2_P_Rank,altmmid,refid,statsid
24,2026-09-20T11:03:16,aa-pp,,C,,Kevin Bazzell,,R,23.5,Drafted 3rd Rd (79) '24,Dec'27,,2024,3,79,,,,695494,23.5,,N,R,R,C,,2024,3,79,Texas Tech,WSH,,,Drafted 3rd Rd (79) '24,USA,HG,Dec'27,,0,0,0,,,3025511.0,695494.0,sa3025511,,bazzeke42,695494,0,sa3025511,,,,,,,,WSN,Kevin Bazzell,Kevin Bazzell,/players/kevin-bazzell/sa3025511/stats/batting,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.9408,0.0,0.0,0.0,270.0,,57.0,,50.9408,,14.4749,,,464.0,,999.0,2329.0,200.0,481.0,1765.0,689.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,213.0,36.466,253.0,,,,,,,,,,,,,,
24,2026-09-20T11:03:16,aa-pp,,1B/RF,,Ethan Petry,,R,22.3,Drafted 2nd Rd (49) '25,Dec'28,,2025,2,49,,,,701337,22.3,,N,R,R,1B/RF,,2025,2,49,South Carolina,WSH,,,Drafted 2nd Rd (49) '25,USA,HG,Dec'28,,0,0,0,,,3039828.0,701337.0,sa3039828,,petryet42,701337,0,sa3039828,,,,,,,,WSN,Ethan Petry,Ethan Petry,/players/ethan-petry/sa3039828/stats/batting,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.8112,0.0,0.0,0.0,470.0,,276.0,,66.8112,,30.3673,,,310.0,,557.0,2576.0,7456.0,7603.0,381.0,1001.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,194.0,36.4439,254.0,,,,,,,,,,,,,,
24,2026-09-20T11:03:16,aa-pp,,1B/LF/RF,,Sam Brown,,L,25.0,Trade (LAA) Jul'25,Dec'26,,2023,12,354,,,,694848,25.0,,N,L,L,1B/LF/RF,,2023,12,354,Washington State,LAA,,,Trade (LAA) Jul'25,USA,T,Dec'26,,0,0,0,,,3023367.0,694848.0,sa3023367,,brownsa52,694848,0,sa3023367,,,,,,,,LAA,Sam Brown,Samuel Brown,/players/samuel-brown/sa3023367/stats/batting,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.3627,0.0,0.0,0.0,371.0,,371.0,,43.3627,,43.3627,,,216.0,,1319.0,6528.0,1552.0,656.0,1617.0,1224.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,,,,,,,,,,,,,,,,,
24,2026-09-20T11:03:16,aa-pp,,1B,,Branden Boissiere,,L,26.5,Drafted 3rd Rd (82) '21,R5,,2021,3,82,,,,680998,26.5,,N,L,L,1B,,2021,3,82,Arizona,WSH,,,Drafted 3rd Rd (82) '21,USA,HG,R5,,0,0,0,,,3017558.0,680998.0,sa3017558,,boissbr42,680998,0,sa3017558,,,,,,,,WSN,Branden Boissiere,Branden Boissiere,/players/branden-boissiere/sa3017558/stats/batting,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.6742,0.0,0.0,0.0,327.0,,287.0,17.0,49.6742,,42.7839,3.28904,,223.0,726.0,1037.0,2520.0,922.0,526.0,2644.0,468.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,23.0,3.60134,491.0,1174.0,,,,,,,,,,,,,,,,,,,,
24,2026-09-20T11:03:16,aa-pp,,2B/SS/3B,,Devin Fitz-Gerald,,S,21.1,Trade (TEX) Jan'26,Dec'28,,2024,5,165,,,,803849,21.1,,N,S,R,2B/SS/3B,,2024,5,165,Stoneman Douglas (FL),TEX,,,Trade (TEX) Jan'26,USA,T,Dec'28,,0,0,0,,,3067320.0,803849.0,sa3067320,,,803849,1,sa3067320,,,,,,,,TEX,Devin Fitz-Gerald,Devin Fitz-Gerald,/players/devin-fitz-gerald/sa3067320/stats/batting,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.564,0.0,0.0,0.0,515.0,,278.0,,87.564,,30.7412,,,306.0,,214.0,6401.0,229.0,187.0,92.0,699.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,3.0,237.0,56.8228,118.0,,,,,,,,,,,,,,
24,2026-09-20T11:03:16,aa-pp,,2B/SS/3B,,Kevin Made,,R,24.0,Trade (CHC) Jul'23,R5,,JUL 2019,,,,,,691183,24.0,,N,R,R,2B/SS/3B,,JUL 2019,,,Dominican Republic,CHC,,,Trade (CHC) Jul'23,DOM,T,R5,,0,0,0,,,3014679.0,691183.0,sa3014679,,,691183,0,sa3014679,,,,,,,,CHC,Kevin Made,Kevin Made,/players/kevin-made/sa3014679/stats/batting,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.77122,0.0,0.0,0.0,65.0,,34.0,31.0,7.77122,,3.91161,3.85962,,622.0,699.0,4100.0,2246.0,1309.0,1303.0,4553.0,3174.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2026-09-20T11:03:16,aa-pp,,3B/2B,,Kervin Pichardo,,R,24.9,Free Agent (PIT) Dec'25,R5,,JUN 2019,,,,,,682775,24.9,,N,R,R,3B/2B,,JUN 2019,,,,PHI,,,Free Agent (PIT) Dec'25,USA,FA,R5,,0,0,0,,,3011260.0,682775.0,sa3011260,,,682775,1,sa3011260,,,,,,,,PHI,Kervin Pichardo,Kervin Pichardo,/players/kervin-pichardo/sa3011260/stats/batting,AAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.1885,0.0,0.0,0.0,428.0,,428.0,,50.1885,,50.1885,,,170.0,,1026.0,4737.0,859.0,2487.0,1139.0,1104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2026-09-20T11:03:16,aa-pp,,3B/2B/1B,,Devin Ortiz,,R,27.6,Free Agent (CHC) Jul'26,R5,,AUG 2022,,,,,,668776,27.6,,N,R,R,3B/2B/1B,,AUG 2022,,,Virginia,SD,,,Free Agent (CHC) Jul'26,USA,FA,R5,,0,0,0,,,3020345.0,668776.0,sa3020345,,,668776,1,sa3020345,,,,,,,,SDP,Devin Ortiz,Devin Ortiz,/players/devin-ortiz/sa3020345/stats/batting,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.73149,0.0,0.0,0.0,230.0,,230.0,,8.73149,,8.73149,,,544.0,,3967.0,4995.0,7416.0,7232.0,4056.0,3415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2026-09-20T11:03:16,aa-pp,,SS/2B,,Eli Willits,,S,18.8,Drafted 1st Rd (1) '25,Dec'29,,2025,1,1,,,,816113,18.8,,N,S,R,SS/2B,,2025,1,1,Fort Cobb-Broxton HS (OK),WSH,,,Drafted 1st Rd (1) '25,USA,HG,Dec'29,,0,0,0,,,3069164.0,816113.0,sa3069164,,,816113,0,sa3069164,,,,,,,,WSN,Eli Willits,Eli Willits,/players/eli-willits/sa3069164/stats/batting,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.666,0.0,0.0,0.0,538.0,,17.0,232.0,140.666,,7.63254,62.5714,,560.0,65.0,9.0,4769.0,114.0,118.0,2.0,76.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,6.0,1.0,289.0,70.462,58.0,,,,,,,,,,,,,,
24,2026-09-20T11:03:16,aa-pp,,CF/LF/RF,,Nick Mitchell,,L,23.0,Trade (CLE) Aug'26,Dec'27,,2024,4,136,,,,814455,23.0,,N,L,R,CF/LF/RF,,2024,4,136,Indiana-Bloomington,TOR,,,Trade (CLE) Aug'26,USA,T,Dec'27,,0,0,0,,,3025315.0,814455.0,sa3025315,,mitchni47,814455,1,sa3025315,,,,,,,,TOR,Nick Mitchell,Nicholas Mitchell,/players/nicholas-mitchell/sa3025315/stats/batting,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.8405,0.0,0.0,0.0,462.0,,462.0,,78.8405,,78.8405,,,44.0,,308.0,6580.0,695.0,459.0,636.0,283.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,,,,,,,,,,,,,,,,,
24,2026-09-20T11:03:16,aa-pp,,LF/RF,,Treylen White,,S,23.2,Drafted 5th Rd '21,R5,,2021,5,143,,,,695604,23.2,,N,S,R,LF/RF,,2021,5,143,Dorman HS (SC),WSH,,,Drafted 5th Rd '21,USA,HG,R5,,0,0,0,,,3017697.0,695604.0,sa3017697,,,695604,0,sa3017697,,,,,,,,WSN,T.J. White,Treylen White,/players/treylen-white/sa3017697/stats/batting,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.7709,0.0,0.0,0.0,408.0,,234.0,,51.7709,,19.7557,,,410.0,,968.0,4362.0,1086.0,869.0,682.0,1530.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.0,32.0152,278.0,,,,,,,,,,,,,,
24,2026-09-20T11:03:16,aa-pp,,CF/RF/LF,,Elijah Green,,R,22.8,Drafted 1st Rd (5) '22,Dec'26,,2022,1,5,,,,701327,22.8,,N,R,R,CF/RF/LF,,2022,1,5,IMG Academy (FL),WSH,,,Drafted 1st Rd (5) '22,USA,HG,Dec'26,,0,0,0,,,3020210.0,701327.0,sa3020210,,,701327,0,sa3020210,,,,,,,,WSN,Elijah Green,Elijah Green,/players/elijah-green/sa3020210/stats/batting,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.6563,0.0,0.0,0.0,496.0,,119.0,,30.6563,,3.78984,,,625.0,,1972.0,6389.0,7522.0,7356.0,2358.0,1746.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.0,26.8665,325.0,,,,,,,,,,,,,,
24,2026-09-20T11:03:16,aa-sp,,SP,--,Chase Hampton,,R,25.1,Waivers (NYY) Sep'26,3,0.000,2022,6,190,,,,694633,25.1,--,Y,R,R,SP,,2022,6,190,Texas Tech,NYY,0.000,,Waivers (NYY) Sep'26,USA,W,3,,0,0,0,,,3020682.0,694633.0,sa3020682,,hamptch47,694633,1,sa3020682,,,,,,,,NYY,Chase Hampton,Aubrey Hampton,/players/aubrey-hampton/sa3020682/stats/pitching,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.166,55.0,-6.166,0.0,0.0,,,,0.0,,,,,,,7666.0,6423.0,5026.0,7785.0,3445.0,7850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.66667938232422,35.66667938232422,8.66667,,-11.8045,2.83683,,489.0,743.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.6667,2.80166,684.0,,,,,,,,,
24,2026-09-20T11:03:16,aa-sp,,SP,,Davian Garcia,,R,22.9,Drafted 6th Rd '24,Dec'27,,2024,6,170,,,,807485,22.9,,N,R,R,SP,,2024,6,170,Florida Gulf Coast,WSH,,,Drafted 6th Rd '24,USA,HG,Dec'27,,0,0,0,,,3031927.0,807485.0,sa3031927,,garcida79,807485,0,sa3031927,,,,,,,,WSN,Davian Garcia,Davian Garcia,/players/davian-garcia/sa3031927/stats/pitching,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0423,27.6667,7.0423,0.0,0.0,,,,0.0,,,,,,,4206.0,2109.0,6865.0,6881.0,3271.0,6781.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.666669845581055,27.666669845581055,,,7.0423,,,227.0,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,
24,2026-09-20T11:03:16,aa-sp,,SP,,Yoel Tejeda Jr.,,R,23.2,Drafted 14th Rd '24,Dec'27,,2024,14,410,,,,701347,23.2,,N,S,R,SP,,2024,14,410,Florida State,WSH,,,Drafted 14th Rd '24,USA,HG,Dec'27,,0,0,0,,,3043611.0,701347.0,sa3043611,,tejedyo42,701347,0,sa3043611,,,,,,,,WSN,Yoel Tejeda Jr.,Yoel Tejeda,/players/yoel-tejeda/sa3043611/stats/pitching,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.2475,120.333,51.2475,0.0,0.0,,,,0.0,,,,,,,989.0,7388.0,916.0,220.0,674.0,1595.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,36.0,,,-2.085,,,425.0,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,84.3333,53.3325,20.0,,,,,,,,,
24,2026-09-20T11:03:16,aa-sp,,SP,,Alex Clemmey,,L,21.2,Trade (CLE) Jul'24,Dec'27,,2023,2,58,,,,806046,21.2,,N,L,L,SP,,2023,2,58,Bishop Hendricken HS (RI),CLE,,,Trade (CLE) Jul'24,USA,T,Dec'27,,0,0,0,,,3023421.0,806046.0,sa3023421,,,806046,0,sa3023421,,,,,,,,CLE,Alex Clemmey,Alexander Clemmey,/players/alexander-clemmey/sa3023421/stats/pitching,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.9729,128.0,55.9729,17.163,0.0,,,,0.0,,,,,,,839.0,7276.0,94.0,214.0,1045.0,829.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.99999046325684,127.99999046325684,,,38.8099,,,50.0,,,,,,,,,,,,,17.163,205.0,,,,,,,,23.0,,,,,,,,,,,,,,,,,
24,2026-09-20T11:03:16,aa-sp,,SP,,Josh Hartle,,L,23.5,Trade (CLE) Aug'26,Dec'27,,2024,3,83,,,,691776,23.5,,N,L,L,SP,,2024,3,83,Wake Forest,PIT,,,Trade (CLE) Aug'26,USA,T,Dec'27,,0,0,0,,,3025623.0,691776.0,sa3025623,,hartljo48,691776,1,sa3025623,,,,,,,,PIT,Josh Hartle,Joshua Hartle,/players/joshua-hartle/sa3025623/stats/pitching,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.2757,122.667,62.2757,2.42454,0.0,,,,0.0,,,,,,,653.0,1642.0,737.0,1448.0,1413.0,410.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.6666488647461,122.6666488647461,,,59.8512,,,12.0,,,,,,,,,,,,,2.42454,504.0,,,,,,,,36.0,,,,,,,,,,,,,,,,,
24,2026-09-20T11:03:16,aa-sp,,SP,,Josh Randall,,R,23.9,Trade (DET) Jul'25,Dec'27,,2024,3,85,,,,695620,23.9,,N,R,R,SP,,2024,3,85,San Diego,DET,,,Trade (DET) Jul'25,USA,T,Dec'27,,0,0,0,,,3025585.0,695620.0,sa3025585,,randajo47,695620,0,sa3025585,,,,,,,,DET,Josh Randall,Joshua Randall,/players/joshua-randall/sa3025585/stats/pitching,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.8883,128.333,39.8883,9.08916,0.0,,,,0.0,,,,,,,1468.0,3937.0,701.0,2753.0,1058.0,2109.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.33334159851074,85.33334159851074,,,14.7972,,,161.0,,,,,,,,,,,,,9.08916,332.0,,,,,,,,41.0,,,,,,43.0,16.002,319.0,,,,,,,,,
24,2026-09-20T11:03:16,aa-sp,,SP,,Riley Maddox,,R,24.0,Drafted 8th Rd '25,Dec'28,,2025,8,231,,,,824600,24.0,,N,R,R,SP,,2025,8,231,Mississippi,WSH,,,Drafted 8th Rd '25,USA,HG,Dec'28,,0,0,0,,,3036829.0,824600.0,sa3036829,,maddori44,824600,0,sa3036829,,,,,,,,WSN,Riley Maddox,Riley Maddox,/players/riley-maddox/sa3036829/stats/pitching,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.617,126.667,63.617,-2.18925,0.0,,,,0.0,,,,,,,612.0,7454.0,5823.0,1705.0,815.0,625.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,25.0,,,9.8055,,,202.0,,,,,,,,,,,,,-2.18925,720.0,,,,,,,,,,,,,,101.667,56.0007,17.0,,,,,,,,,
24,2026-09-20T11:03:16,aa-sp,,SP/RP,,Kyle Luckham,,R,27.0,Drafted 15th Rd '22,R5,,2022,15,441,,,,680734,27.0,,N,R,R,SP/RP,,2022,15,441,Arizona State,WSH,,,Drafted 15th Rd '22,USA,HG,R5,,0,0,0,,,3020378.0,680734.0,sa3020378,,luckhky42,680734,0,sa3020378,,,,,,,,WSN,Kyle Luckham,Kyle Luckham,/players/kyle-luckham/sa3020378/stats/pitching,AAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.6682,98.0,24.6682,19.3906,0.0,,,,0.0,,,,,,,2384.0,5284.0,1321.0,2289.0,2904.0,1974.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,98.0,,,5.27758,,,254.0,,,,,,,,,,,,,19.3906,183.0,,,,,,,,,,,,,,,,,,,,,,,,,
24,2026-09-20T11:03:16,aa-rp,,RP,,Kendeglys Virguez,,R,22.4,Trade (CLE) Aug'26,Dec'26,,MAR 2022,,,,,,802068,22.4,,N,R,R,RP,,MAR 2022,,,Venezuela,CLE,,,Trade (CLE) Aug'26,VEN,T,Dec'26,,0,0,0,,,3018351.0,802068.0,sa3018351,,,802068,1,sa3018351,,,,,,,,CLE,Kendeglys Virguez,Kendeglys Virguez,/players/kendeglys-virguez/sa3018351/stats/pitching,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.3406,41.0,29.3406,8.74684,0.0,,,,0.0,,,,,,,2054.0,7294.0,1424.0,702.0,1760.0,2450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.33333969116211,15.33333969116211,,,-0.220644,,,383.0,,,,,,,,,,,,,8.74684,337.0,,,,,,,,35.0,,,,,,25.6667,20.8144,225.0,,,,,,,,,
24,2026-09-20T11:03:16,aa-rp,,RP,,Eriq Swan,,R,24.9,Trade (LAD) Jul'25,Dec'26,,2023,4,137,,,,811291,24.9,,N,R,R,RP,,2023,4,137,Middle Tennessee State,LAD,,,Trade (LAD) Jul'25,USA,T,Dec'26,,0,0,0,,,3023514.0,811291.0,sa3023514,,swan-er42,811291,0,sa3023514,,,,,,,,LAD,Eriq Swan,Eriq Swan,/players/eriq-swan/sa3023514/stats/pitching,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3155,29.3333,13.3155,5.30033,0.0,,,,0.0,,,,,,,3406.0,2747.0,1488.0,1285.0,3454.0,3146.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,11.0,,,3.59033,,,282.0,,,,,1.0,1.0,1.16511,580.0,1085.0,,,,5.30033,415.0,,,,,,,,38.0,,,,,,17.3333,3.25973,657.0,,,,,,,,,
24,2026-09-20T11:03:16,aa-rp,,RP,,Noah Dean,,L,25.5,Free Agent (BOS) Mar'26,R5,,2022,5,159,,,,688629,25.5,,N,L,L,RP,,2022,5,159,Old Dominion,BOS,,,Free Agent (BOS) Mar'26,USA,FA,R5,,0,0,1,,,3020740.0,688629.0,sa3020740,,dean-no42,688629,1,sa3020740,,,,,,,,BOS,Noah Dean,Noah Dean,/players/noah-dean/sa3020740/stats/pitching,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.14058,14.3333,2.14058,-0.534943,0.0,,,,0.0,,,,,,,4969.0,2445.0,7175.0,5797.0,3298.0,7647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,11.0,,,-0.689656,,,396.0,,,,,3.33333,3.33333,3.36518,365.0,763.0,,,,-0.534943,651.0,,,,,,,,,,,,,,,,,,,,,,,,,
