Team,ShortName,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,OBP,SLG,OPS,wOBA,BB%,K%,BB/K,ISO,Spd,BABIP,UBR,GDPRuns,wRC,wRAA,UZR,wBsR,BaseRunning,WAR,Off,Def,wRC+,FPTS,FPTS_G,SPTS,SPTS_G,ADP,Pos,minpos,UPURL,positionDB,teamid,playerTeamId,League,PlayerName,xMLBAMID,playerids,playerid
SDP,Padres,58.0,219.357,254.551,50.3754,32.6072,10.3869,1.14516,6.23614,29.9129,26.5506,26.8801,0.47343,51.0976,4.66851,1.81895,1.16652,4.59634,1.84764,0.662408,0.22965,0.324163,0.37273,0.696893,0.311268,0.105598,0.200736,0.526054,0.14308,4.03944,0.269401,,,29.2056,-1.17056,-0.82,-0.249731,-0.249731,0.701019,-0.5875387638807297,-0.7673493288457394,98.9028,249.1,4.294827586,249.1,4.294827586,738.2999877929688,0.01578947,1B/2B,/players/jake-cronenworth/18036/stats/batting,1B/2B,29.0,29.0,NL,Jake Cronenworth,630105,18036,18036
ATH,Athletics,50.0,192.759,215.361,50.3888,34.2178,10.8674,0.526478,4.77716,25.5876,23.6883,16.4761,0.676365,26.634,3.31419,1.84824,0.963814,4.31403,1.11639,0.359366,0.261409,0.327332,0.397599,0.724931,0.319064,0.0765046,0.123671,0.618613,0.13619,3.32876,0.27949,,,26.0717,0.372201,-0.99,-0.214279,-0.214279,0.694309,-0.22139543434605002,-0.6041975617408752,99.9719,230.5,4.61,230.5,4.61,440.5199890136719,0.04405286,2B/OF,/players/jeff-mcneil/15362/stats/batting,2B/OF,10.0,10.0,AL,Jeff McNeil,643446,15362,15362
WSN,Nationals,39.0,138.642,149.362,34.7412,23.3006,6.89986,0.0701483,4.47056,15.8806,19.2676,7.39208,0.137254,18.0901,1.79693,1.3457,0.185058,2.88618,1.17004,0.322157,0.250582,0.294484,0.398098,0.692582,0.302251,0.0494911,0.121116,0.408625,0.147516,3.01884,0.257782,,,16.0439,-1.77972,0.98,-0.0746323,-0.0746323,0.690003,-2.030545711517334,3.9892592430114746,89.1729,143.8,3.687179487,143.8,3.687179487,720.3499755859375,0.0,C,/players/keibert-ruiz/19610/stats/batting,C,24.0,24.0,NL,Keibert Ruiz,660688,19610,19610
WSN,Nationals,56.0,215.517,235.681,58.1452,37.4478,12.7189,2.05903,5.91951,30.177,28.2338,15.2641,0.411789,40.9902,2.51036,1.92819,0.461577,3.13056,6.4678,1.78083,0.269794,0.322761,0.430317,0.753078,0.327593,0.0647659,0.173922,0.372385,0.160523,6.0103,0.306246,,,30.1628,2.0385,0.4,0.258334,0.258334,0.683453,2.018820285797119,-2.933333247900009,106.176,274.1,4.894642857,274.1,4.894642857,206.50999450683594,0.16402116,OF,/players/daylen-lile/29995/stats/batting,OF,24.0,24.0,NL,Daylen Lile,695734,29995,29995
NYM,Mets,41.0,157.014,176.052,38.2321,24.0667,7.10536,0.513588,6.54637,22.1304,21.7137,14.8384,0.0865294,32.7968,1.01309,1.61908,0.273453,2.4753,2.87492,0.756294,0.243495,0.309963,0.42037,0.730332,0.318814,0.0842845,0.186291,0.452435,0.176874,4.61226,0.26562,,,21.2772,0.268572,-0.43,0.0457913,0.0457913,0.680944,0.7980939894914627,0.20271599292755127,103.533,198.5,4.841463414,198.5,4.841463414,266.25,0.0,2B/SS,/players/marcus-semien/12533/stats/batting,2B/SS,25.0,25.0,NL,Marcus Semien,543760,12533,12533
KCR,Royals,50.0,186.747,210.819,45.9743,27.5682,9.04154,1.57687,7.78768,30.1373,25.4982,20.033,0.0623919,49.4871,2.25914,1.51071,0.268937,2.82521,7.08728,2.15462,0.246185,0.324229,0.436594,0.760823,0.332272,0.0950248,0.234737,0.404813,0.190409,6.32673,0.291538,,,27.7814,2.62397,-2.65,0.254282,0.254282,0.680762,2.4574230313301086,-3.2547715306282043,108.881,257.0,5.14,257.0,5.14,726.6699829101562,0.03076923,OF,/players/lane-thomas/16939/stats/batting,OF,7.0,7.0,AL,Lane Thomas,657041,16939,16939
MIL,Brewers,55.0,209.648,233.954,50.8594,35.9351,9.26942,1.4159,4.23896,26.7883,22.6996,18.9446,0.56954,44.9638,2.1419,1.81653,1.40364,3.84773,6.82891,1.70243,0.242595,0.309377,0.360975,0.670352,0.297299,0.0809755,0.192191,0.421329,0.11838,5.73421,0.287317,,,24.1904,-3.72789,0.0,0.354197,0.354197,0.67947,-3.4439725279808044,2.5462963581085205,86.5771,215.7,3.921818181,215.7,3.921818181,999.0,0.0,SS,/players/cooper-pratt/33530/stats/batting,SS,23.0,23.0,NL,Cooper Pratt,806198,33530,33530
MIA,Marlins,59.0,217.788,246.743,51.3136,28.4853,10.5164,0.747412,11.5645,31.0582,35.7829,23.2459,0.861769,72.8708,3.61225,1.60315,0.493461,3.72297,1.44248,0.451649,0.235613,0.31745,0.450062,0.767512,0.332857,0.0942111,0.295331,0.319002,0.21445,3.54604,0.294534,,,32.6326,3.18822,0.28,-0.193564,-0.193564,0.67789,2.301591321825981,-3.630984753370285,108.361,300.9,5.1,300.9,5.1,164.42999267578125,0.07239819,OF,/players/kyle-stowers/26151/stats/batting,OF,20.0,20.0,NL,Kyle Stowers,669065,26151,26151
MIN,Twins,54.0,204.715,225.143,49.7393,29.0649,9.70471,0.504427,10.4652,29.6049,30.3822,17.051,0.263109,52.2121,1.4509,1.63179,0.29449,2.97962,3.9184,1.09875,0.242969,0.303499,0.448666,0.752165,0.325279,0.0757341,0.231907,0.326571,0.205697,4.47627,0.273365,,,28.3913,1.52449,0.03,0.0720088,0.0720088,0.675214,1.7524209544062614,-3.115833254531026,106.343,262.5,4.861111111,262.5,4.861111111,193.64999389648438,0.04046243,3B,/players/royce-lewis/20437/stats/batting,3B,8.0,8.0,AL,Royce Lewis,668904,20437,20437
WSN,Nationals,54.0,204.804,225.013,48.9957,31.3358,8.86396,1.46078,7.33519,28.4501,26.7087,15.1504,0.493212,51.5533,3.17854,1.54733,0.331819,3.52968,7.16743,2.04527,0.239232,0.299646,0.404224,0.70387,0.307407,0.0673312,0.229113,0.293877,0.164992,6.04038,0.282515,,,25.1116,-1.73965,2.59,0.319062,0.319062,0.672124,-1.6860149204730988,1.0066665410995483,92.6324,228.7,4.235185185,228.7,4.235185185,282.2200012207031,0.02702703,OF,/players/dylan-crews/33541/stats/batting,OF,24.0,24.0,NL,Dylan Crews,686611,33541,33541
LAD,Dodgers,51.0,201.449,222.348,48.8603,32.267,9.12633,0.763135,6.70385,28.7983,25.1093,15.7677,0.30291,42.9213,2.32403,1.53389,1.22416,4.60796,3.83493,0.998429,0.242544,0.302848,0.395258,0.698106,0.306274,0.0709142,0.193037,0.367362,0.152714,4.97189,0.27489,,,24.6098,-1.92349,0.71,0.0820446,0.0820446,0.667109,-1.9735648781061172,1.3313449621200562,92.3562,229.8,4.505882352,229.8,4.505882352,730.1199951171875,0.01538462,2B,/players/tommy-edman/19470/stats/batting,2B,22.0,22.0,NL,Tommy Edman,669242,19470,19470
MIA,Marlins,46.0,156.638,174.171,34.5783,21.9632,6.61269,0.203706,5.79867,18.258,21.0009,14.0944,0.3193,46.5358,1.76079,1.03643,0.642283,3.05689,0.926638,0.355852,0.220754,0.290634,0.37663,0.667264,0.294156,0.0809225,0.267184,0.302872,0.155876,2.8264,0.273208,,,17.5648,-3.21948,1.23,-0.165131,-0.165131,0.665113,-3.8738376945257187,4.779382705688477,82.3945,165.6,3.6,165.6,3.6,999.0,0.0,C,/players/joe-mack/29780/stats/batting,C,20.0,20.0,NL,Joe Mack,691788,29780,29780
BOS,Red Sox,32.0,116.459,135.111,30.616,19.2993,6.9402,0.400085,3.97647,17.9982,16.0967,16.6421,0.361968,31.3851,1.05747,0.808634,0.143375,2.85939,1.96795,0.665006,0.262891,0.357981,0.43179,0.789771,0.347844,0.123174,0.232292,0.530256,0.168899,4.25654,0.325245,,,19.512,3.38894,0.82,-0.0804525,-0.0804525,0.663955,2.8491116985678673,-1.110415279865265,118.427,170.5,5.328125,170.5,5.328125,50.75,0.30097087,DH/OF,/players/roman-anthony/31812/stats/batting,DH/OF,3.0,3.0,AL,Roman Anthony,701350,31812,31812
NYY,Yankees,45.0,173.163,192.641,43.8724,27.9022,8.52579,0.575902,6.86859,26.2278,22.6093,16.6557,0.698049,43.9197,1.40866,1.16412,0.248795,3.05031,7.50857,1.64803,0.253358,0.32193,0.428242,0.750172,0.327037,0.0864598,0.227987,0.37923,0.174883,5.71323,0.299531,,,24.5675,1.57931,-0.76,0.57319,0.57319,0.661858,2.718418002128601,-3.0537710189819336,109.464,234.6,5.213333333,234.6,5.213333333,421.5400085449219,0.1589404,OF,/players/jasson-dominguez/28080/stats/batting,OF,9.0,9.0,AL,Jasson Domínguez,691176,28080,28080
SFG,Giants,59.0,230.989,255.221,58.8663,38.2501,10.2547,0.914788,9.4467,32.3386,31.6271,19.1413,0.543832,62.2898,3.11597,1.62893,0.345448,5.01502,1.91873,0.706249,0.254844,0.318287,0.42985,0.748137,0.326236,0.074999,0.244063,0.307294,0.175005,3.82686,0.30718,,,32.3823,1.92632,-1.02,-0.233583,-0.233583,0.657953,2.1166965812444687,-3.918928623199463,107.614,285.7,4.842372881,285.7,4.842372881,218.8000030517578,0.01851852,OF,/players/heliot-ramos/22515/stats/batting,OF,30.0,30.0,NL,Heliot Ramos,671218,22515,22515
BOS,Red Sox,36.0,138.764,152.607,34.4857,21.5584,6.42666,0.634351,5.86638,19.8079,19.668,9.29485,0.247367,42.6249,1.44465,1.09582,0.330135,2.08447,4.67774,1.00518,0.248522,0.300303,0.430807,0.731109,0.316894,0.0609072,0.279312,0.218061,0.182285,5.85097,0.313232,,,18.2059,-0.00496696,-0.49,0.345201,0.345201,0.652197,-0.17862623929977417,1.1766666173934937,97.083,167.6,4.655555555,167.6,4.655555555,111.33000183105469,0.01015228,SS,/players/trevor-story/12564/stats/batting,SS,3.0,3.0,AL,Trevor Story,596115,12564,12564
CIN,Reds,41.0,155.278,176.768,35.8838,22.0131,6.45428,1.33384,6.08256,23.5454,19.0393,17.6238,0.117854,47.8928,2.01593,1.10724,0.742638,2.07669,5.16349,1.38383,0.231094,0.31543,0.407356,0.722786,0.318169,0.0997004,0.270936,0.367984,0.176262,6.38987,0.290999,,,21.2712,0.17712,0.73,0.233971,0.233971,0.648307,-0.8342495560646057,1.4892592430114746,95.0036,192.8,4.702439024,192.8,4.702439024,144.3000030517578,0.01304348,2B/SS,/players/matt-mclain/29695/stats/batting,2B/SS,18.0,18.0,NL,Matt McLain,680574,29695,29695
LAD,Dodgers,31.0,110.041,124.313,25.9229,14.725,5.42922,0.157449,5.61124,16.793,17.2314,11.1476,0.250088,33.8914,2.27383,0.708564,0.141781,1.95136,0.377126,0.136582,0.235575,0.316856,0.440751,0.757607,0.330259,0.0896739,0.272629,0.328922,0.205176,2.89218,0.285087,,,16.1787,1.34414,-0.88,-0.13213,-0.13213,0.643818,1.1381450593471527,1.1791788339614868,108.449,145.5,4.693548387,145.5,4.693548387,745.8300170898438,0.0462963,C,/players/dalton-rushing/31382/stats/batting,C,22.0,22.0,NL,Dalton Rushing,687221,31382,31382
COL,Rockies,53.0,203.884,229.5,53.4075,35.2648,10.4712,1.16998,6.50157,30.4846,27.0524,18.587,0.213428,53.0223,4.84773,1.5511,0.63057,3.96547,5.1259,1.53657,0.261951,0.335747,0.420452,0.756199,0.332758,0.080989,0.231034,0.35055,0.158501,5.52827,0.32147,,,30.3336,2.9469,-0.61,0.0713965,0.0713965,0.63945,-1.0085148066282272,-0.13970685005187988,96.1095,269.2,5.079245283,269.2,5.079245283,256.3399963378906,0.0,2B/OF,/players/willi-castro/17338/stats/batting,2B/OF,19.0,19.0,NL,Willi Castro,650489,17338,17338
SDP,Padres,55.0,216.423,242.333,53.0136,32.2119,10.8914,0.223829,9.68652,30.1926,32.3586,21.8965,0.449571,48.2494,2.21711,1.57681,0.219791,4.15521,1.67862,0.492795,0.244954,0.318559,0.43162,0.750179,0.327422,0.0903571,0.199104,0.453819,0.186666,3.1965,0.270687,,,30.9804,2.06228,-0.7,-0.170947,-0.170947,0.63921,2.6841176003217697,-4.252240359783173,109.741,282.5,5.136363636,282.5,5.136363636,684.8099975585938,0.34222222,DH/OF,/players/gavin-sheets/19901/stats/batting,DH/OF,29.0,29.0,NL,Gavin Sheets,657757,19901,19901
SFG,Giants,58.0,229.972,249.239,57.0028,35.6092,10.5294,0.61357,10.2506,30.2752,32.1961,13.479,0.409704,53.7305,2.99088,1.99097,0.806429,3.53291,2.75493,0.858157,0.247869,0.295745,0.432711,0.728456,0.315195,0.0540806,0.215578,0.250863,0.184842,3.98975,0.278318,,,29.3903,-0.351872,0.06,-0.0844943,-0.0844943,0.637966,-0.02234053611755371,-1.7827741540968418,100.206,271.7,4.684482758,271.7,4.684482758,999.0,0.12307692,2B/3B,/players/casey-schmitt/27577/stats/batting,2B/3B,30.0,30.0,NL,Casey Schmitt,669477,27577,27577
CHW,White Sox,43.0,165.721,182.678,39.6939,26.1493,8.83288,0.735306,3.97638,20.2401,18.0737,13.1494,0.284404,35.1456,1.47429,1.4337,0.900049,3.03176,2.54589,0.883428,0.239523,0.298813,0.37368,0.672493,0.296166,0.0719815,0.192391,0.374142,0.134157,4.62066,0.278973,,,18.7206,-3.0788,2.03,-0.0763083,-0.0763083,0.636927,-2.9197101667523384,2.693580210208893,86.7724,172.3,4.006976744,172.3,4.006976744,999.0,0.0,OF,/players/tristan-peters/30063/stats/batting,OF,4.0,4.0,AL,Tristan Peters,671976,30063,30063
COL,Rockies,46.0,182.899,198.296,49.0728,26.4154,9.62307,1.49666,11.5377,29.349,33.6367,11.9677,0.262808,47.8251,1.91561,1.31577,0.1979,2.30735,2.96919,0.98899,0.268305,0.317803,0.526532,0.844335,0.359638,0.0603527,0.24118,0.250239,0.258227,5.42827,0.300637,,,30.5347,6.87164,-0.17,-0.0329889,-0.0329889,0.635211,3.3593460135161877,-3.5341974943876266,114.144,283.8,6.169565217,283.8,6.169565217,245.8300018310547,0.15048544,OF,/players/mickey-moniak/19956/stats/batting,OF,19.0,19.0,NL,Mickey Moniak,666160,19956,19956
WSN,Nationals,42.0,158.464,176.518,40.2637,24.5448,7.99215,0.781985,6.94482,22.6837,24.0329,13.6926,0.290101,34.8745,2.82338,1.3267,0.211571,2.76005,2.99171,0.910057,0.254087,0.322051,0.445869,0.76792,0.333842,0.0775705,0.197569,0.392625,0.191782,4.8579,0.282432,,,23.4861,2.42183,-1.04,0.000284452,0.000284452,0.630603,2.213888425321784,-1.7257219552993774,110.368,214.6,5.109523809,214.6,5.109523809,999.0,0.05357143,1B/3B,/players/curtis-mead/23986/stats/batting,1B/3B,24.0,24.0,NL,Curtis Mead,678554,23986,23986
KCR,Royals,49.0,191.453,207.863,47.0867,29.9449,10.6875,0.317311,6.13703,22.512,26.2965,11.3853,0.256755,37.2401,1.92659,2.07271,1.02606,3.04993,1.23568,0.403267,0.245944,0.29201,0.401247,0.693257,0.301717,0.0547728,0.179157,0.305726,0.155303,3.0907,0.272728,,,22.2379,-2.56685,1.39,-0.152747,-0.152747,0.625601,-3.134518876671791,1.8975680470466614,87.8094,201.4,4.110204081,201.4,4.110204081,999.0,0.03184713,2B,/players/michael-massey/27684/stats/batting,2B,7.0,7.0,AL,Michael Massey,686681,27684,27684
MIA,Marlins,52.0,187.448,218.682,41.4939,27.4133,8.47697,1.02599,4.57758,27.3286,18.3067,24.3945,0.144345,48.2066,3.46643,1.3612,2.01151,3.13863,10.2779,2.4315,0.221362,0.320094,0.350793,0.670887,0.302639,0.111553,0.220442,0.506041,0.129431,6.18883,0.271393,,,23.559,-2.53682,0.63,0.748703,0.748703,0.621877,-2.402359664440155,1.4324690699577332,88.0863,212.9,4.094230769,212.9,4.094230769,137.0800018310547,0.00645161,OF,/players/jakob-marsee/31370/stats/batting,OF,20.0,20.0,NL,Jakob Marsee,805300,31370,31370
LAA,Angels,52.0,193.103,221.295,51.4462,37.0977,9.26328,0.318882,4.76632,25.7942,22.2593,21.9396,0.65235,31.4252,3.47323,1.73752,1.04237,5.4776,1.73118,0.610025,0.266419,0.348958,0.391741,0.740699,0.329376,0.0991417,0.142006,0.698152,0.125322,3.13352,0.294235,,,28.6419,2.23428,0.26,-0.241424,-0.241424,0.617106,2.035425677895546,-3.835718870162964,108.744,241.7,4.648076923,241.7,4.648076923,594.6599731445312,0.00483092,1B,/players/nolan-schanuel/33189/stats/batting,1B,1.0,1.0,AL,Nolan Schanuel,694384,33189,33189
MIN,Twins,42.0,154.993,176.621,40.283,26.4854,7.82531,0.351428,5.62092,22.5481,20.7797,18.2257,0.475419,36.2328,1.58353,1.53247,0.285961,3.24789,1.54849,0.635799,0.259902,0.340785,0.423722,0.764507,0.335626,0.103191,0.205145,0.503015,0.16382,3.52892,0.302272,,,23.7555,2.67898,-0.73,-0.201896,-0.201896,0.601187,2.599406808614731,-2.962510347366333,113.479,209.6,4.99047619,209.6,4.99047619,748.52001953125,0.38073394,DH/OF,/players/trevor-larnach/21501/stats/batting,DH/OF,8.0,8.0,AL,Trevor Larnach,663616,21501,21501
ATL,Braves,24.0,84.1299,96.1852,19.0767,11.1302,3.45057,0.166939,4.32901,12.2209,13.0123,9.02476,0.12581,26.1178,1.99819,0.608756,0.135504,1.80441,0.120588,0.0399248,0.226753,0.314318,0.426105,0.740423,0.324499,0.0938268,0.271536,0.345541,0.199352,2.61335,0.271637,,,12.0684,0.590441,1.4,-0.111594,-0.111594,0.59993,0.3088550865650177,2.4899470806121826,103.614,101.7,4.2375,101.7,4.2375,746.0599975585938,0.08045977,C,/players/sean-murphy/19352/stats/batting,C,16.0,16.0,NL,Sean Murphy,669221,19352,19352
LAA,Angels,56.0,218.894,238.165,52.8273,31.1566,8.7749,1.38733,11.5084,29.9173,31.9855,13.4654,0.339193,59.2376,3.92208,1.57252,0.249959,3.50523,2.87281,0.856491,0.241337,0.295201,0.451826,0.747027,0.322183,0.056538,0.248725,0.227311,0.210489,4.87972,0.275973,,,29.4351,1.01436,-1.01,-0.0414874,-0.0414874,0.598739,1.018689326941967,-3.6025924682617188,103.783,276.3,4.933928571,276.3,4.933928571,120.33000183105469,0.01893939,OF,/players/jo-adell/20220/stats/batting,OF,1.0,1.0,AL,Jo Adell,666176,20220,20220
BOS,Red Sox,37.0,127.569,142.887,28.4421,18.4924,5.638,0.130344,4.18133,15.1553,16.2977,12.1478,0.243047,39.2045,1.35306,1.05861,0.757772,2.48662,0.977711,0.28472,0.222954,0.295105,0.367524,0.662629,0.293266,0.0850173,0.274375,0.309858,0.14457,3.12194,0.28461,,,14.3066,-2.74441,1.4,-0.0943116,-0.0943116,0.597161,-3.3245297968387604,4.125657916069031,80.7881,124.7,3.37027027,124.7,3.37027027,443.010009765625,0.01796407,C,/players/carlos-narvaez/19722/stats/batting,C,3.0,3.0,AL,Carlos Narváez,665966,19722,19722
TEX,Rangers,27.0,91.4649,105.357,18.9394,10.6918,3.79634,0.161651,4.28962,12.2949,12.7575,10.9787,0.037128,26.1692,1.7454,0.650584,0.293449,1.33988,0.501628,0.144125,0.207068,0.302019,0.392806,0.694825,0.307563,0.104204,0.248384,0.419528,0.185738,3.18632,0.237603,,,11.7713,-0.801239,0.58,-0.0859218,-0.0859218,0.595122,-0.5428887084126472,2.663333237171173,96.3141,105.5,3.907407407,105.5,3.907407407,999.0,0.02255639,C,/players/danny-jansen/16535/stats/batting,C,13.0,13.0,AL,Danny Jansen,643376,16535,16535
COL,Rockies,51.0,200.559,221.447,52.3588,34.2076,10.2974,2.06945,5.78434,30.729,24.4288,15.7294,0.511563,48.7255,2.39209,1.40386,1.36311,3.49316,9.02469,2.35386,0.261065,0.320242,0.419568,0.739811,0.32289,0.0710298,0.220032,0.322816,0.158504,6.96049,0.31586,,,27.496,1.07026,0.0,0.548188,0.548188,0.59177,-2.2670710682868958,0.909692108631134,89.4889,252.5,4.950980392,252.5,4.950980392,999.0,0.0,OF,/players/cole-carrigg/33253/stats/batting,OF,19.0,19.0,NL,Cole Carrigg,694249,33253,33253
BAL,Orioles,47.0,180.667,202.04,44.1502,30.1168,8.138,0.884577,5.01088,25.387,19.6167,15.3438,0.271678,55.6212,3.33088,1.212,1.4853,3.59698,5.08278,1.61745,0.244373,0.313257,0.382415,0.695672,0.307839,0.0759447,0.275299,0.275863,0.138043,5.44709,0.322805,,,22.6186,-1.49124,-1.23,0.0831316,0.0831316,0.588637,-0.7385470792651176,-0.6557973623275757,96.5438,199.2,4.238297872,199.2,4.238297872,745.9099731445312,0.00571429,3B,/players/blaze-alexander/23789/stats/batting,3B,2.0,2.0,AL,Blaze Alexander,677942,23789,23789
NYM,Mets,50.0,192.593,212.853,49.063,32.5329,9.53041,0.812078,6.18759,27.2524,24.2453,16.5987,0.508032,46.5608,2.10163,1.26322,0.296535,3.60357,4.92592,1.44759,0.254749,0.318801,0.40905,0.727851,0.319082,0.0779819,0.218746,0.356495,0.154301,5.25667,0.303848,,,25.7712,0.370994,0.0,0.110294,0.110294,0.582915,1.0661376416683197,-2.231398105621338,103.713,236.2,4.724,236.2,4.724,999.0,0.00990099,OF,/players/carson-benge/35177/stats/batting,OF,25.0,25.0,NL,Carson Benge,701807,35177,35177
NYY,Yankees,34.0,131.547,145.97,30.2536,19.1538,6.09189,1.09634,3.91156,18.6261,14.4441,11.4012,0.11206,33.5121,1.15745,1.15098,0.713633,2.10712,5.37655,1.30228,0.229984,0.294736,0.382167,0.676903,0.29753,0.0781068,0.229582,0.340213,0.152184,6.62401,0.276487,,,15.1204,-2.29853,0.49,0.36415,0.36415,0.581622,-1.505564421415329,2.0430864095687866,89.1147,139.4,4.1,139.4,4.1,641.989990234375,0.0,SS,/players/anthony-volpe/27647/stats/batting,SS,9.0,9.0,AL,Anthony Volpe,683011,27647,27647
NYM,Mets,37.0,141.965,158.148,36.6465,25.0969,7.57279,0.649086,3.32772,20.41,15.7962,13.902,0.380838,37.2848,0.864601,0.969909,0.446835,2.51775,5.23928,1.52631,0.258138,0.326016,0.390946,0.716962,0.316426,0.087905,0.235759,0.37286,0.132809,5.625,0.325626,,,18.8068,-0.0653082,0.0,0.201123,0.201123,0.581586,0.5703527629375458,0.0311447624117136,101.93,171.2,4.627027027,171.2,4.627027027,999.0,0.01666667,OF,/players/aj-ewing/33656/stats/batting,OF,25.0,25.0,NL,A.J. Ewing,805999,33656,33656
LAA,Angels,38.0,133.703,146.869,30.6048,19.8227,4.92976,0.415888,5.43653,15.8866,17.1041,10.0513,0.0881226,39.3318,1.64384,0.951925,0.518845,2.33031,0.674289,0.240765,0.228902,0.289033,0.393978,0.683011,0.299293,0.068437,0.267802,0.25555,0.165076,3.28403,0.280001,,,15.4236,-2.1025,-0.29,-0.135028,-0.135028,0.574273,-2.209271714091301,2.6420986354351044,87.9978,139.0,3.657894736,139.0,3.657894736,246.50999450683594,0.05142857,C,/players/logan-ohoppe/24729/stats/batting,C,1.0,1.0,AL,Logan O'Hoppe,681351,24729,24729
PIT,Pirates,43.0,156.696,180.575,41.6084,27.3206,8.68463,0.146054,5.45716,22.7652,21.7819,20.2071,0.34506,29.0441,2.13418,1.32726,0.209661,3.73815,0.590166,0.218241,0.265535,0.354557,0.427301,0.781859,0.344766,0.111905,0.160843,0.69574,0.161766,2.57107,0.29267,,,25.6266,4.07825,-0.09,-0.239264,-0.239264,0.570724,3.2145247161388397,-3.450033277273178,115.814,219.2,5.097674418,219.2,5.097674418,738.1500244140625,0.01714286,1B,/players/spencer-horwitz/26477/stats/batting,1B,27.0,27.0,NL,Spencer Horwitz,687462,26477,26477
BAL,Orioles,36.0,139.802,155.262,31.9005,17.6766,6.63467,0.464466,7.12471,19.7488,20.954,12.7408,0.289869,45.8031,1.68439,0.859306,0.175611,1.97165,1.28653,0.377832,0.228184,0.298709,0.435175,0.733884,0.318522,0.0820603,0.295005,0.278165,0.206991,4.03097,0.282398,,,18.7277,0.199961,-0.59,-0.0715079,-0.0715079,0.56615,0.6429961994290352,-0.589999992146506,103.911,172.2,4.783333333,172.2,4.783333333,459.1600036621094,0.12578616,1B/3B,/players/coby-mayo/28312/stats/batting,1B/3B,2.0,2.0,AL,Coby Mayo,691723,28312,28312
TOR,Blue Jays,59.0,238.907,255.539,62.7224,44.8355,12.1252,1.06302,4.69878,27.9735,26.1408,10.7354,0.285762,26.6304,1.35366,2.25729,2.28629,4.22341,2.96427,1.00727,0.26254,0.295402,0.381195,0.676597,0.295485,0.0420108,0.104213,0.403125,0.118655,4.2459,0.276521,,,26.0461,-4.44796,-0.77,-0.131364,-0.131364,0.563253,-3.988178163766861,0.43352627754211426,87.1737,240.2,4.07118644,240.2,4.07118644,337.67999267578125,0.0,2B/3B,/players/ernie-clement/20352/stats/batting,2B/3B,14.0,14.0,AL,Ernie Clement,676391,20352,20352
MIA,Marlins,41.0,151.244,171.269,36.2427,20.6558,7.10887,0.599924,7.87812,22.1281,24.0782,16.6918,0.564532,45.0396,1.60806,1.21474,0.510491,2.70113,2.32379,0.708547,0.239632,0.319414,0.450834,0.770249,0.333867,0.0974596,0.262976,0.370603,0.211203,4.53021,0.284955,,,22.7912,2.35334,0.88,-0.0368354,-0.0368354,0.562651,1.835441067814827,-1.8479396104812622,109.038,209.8,5.11707317,209.8,5.11707317,999.0,0.24836601,OF,/players/heriberto-hernandez/24878/stats/batting,OF,20.0,20.0,NL,Heriberto Hernández,681715,24878,24878
MIL,Brewers,45.0,166.399,192.318,38.1393,21.2487,7.05239,0.326032,9.51212,25.4375,29.1199,22.9885,0.855924,54.9237,1.6991,1.02798,0.203224,2.63687,3.32061,1.09011,0.229203,0.327027,0.446997,0.774024,0.336939,0.119534,0.285588,0.418553,0.217794,4.14864,0.277956,,,26.0716,3.12189,-0.8,-0.0319379,-0.0319379,0.555306,3.0321826227009296,-3.802136719226837,113.173,239.0,5.311111111,239.0,5.311111111,999.0,0.05,1B/OF,/players/jake-bauers/15194/stats/batting,1B/OF,23.0,23.0,NL,Jake Bauers,641343,15194,15194
