Team,ShortName,W,L,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,IBB,HBP,ERA,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,GB%,AVG,BABIP,LOB%,FIP,FPTS,FPTS_IP,SPTS,SPTS_IP,WAR,RA9-WAR,QS,ADP,UPURL,positionDB,teamid,playerTeamId,League,PlayerName,xMLBAMID,playerids,playerid
NYM,Mets,6,5,16,16,0,0,,90.0,379,78,43,40,12,92,34,,4,3.94877,1.24454,9.18241,3.38406,2.71343,1.21665,0.243064,0.0895779,0.15348580479621887,,0.230122,0.280035,0.725234,4.09268,385.59999999999997,4.2844444444444445,364.0,4.044444444444444,1.25388,1.16857,8,56.36000061035156,/players/freddy-peralta/18679/stats/pitching,P,25.0,25.0,NL,Freddy Peralta,642547,18679,18679
PIT,Pirates,6,6,16,16,0,0,,90.0,387,91,47,43,11,77,28,,4,4.30945,1.33003,7.67894,2.83068,2.71276,1.13227,0.198818,0.0732902,0.12552829086780548,,0.258343,0.301407,0.699409,4.11671,352.1,3.9122222222222223,365.0,4.055555555555555,1.24108,1.01549,8,518.6300048828125,/players/mitch-keller/17594/stats/pitching,P,27.0,27.0,NL,Mitch Keller,656605,17594,17594
CLE,Guardians,4,5,15,15,0,0,,80.0,340,74,38,35,10,77,28,,4,3.90751,1.28293,8.76307,3.15547,2.7771,1.07934,0.227881,0.0820572,0.14582406729459763,,0.240598,0.292079,0.725293,3.9107,334.6,4.1825,328.0,4.1,1.23325,1.21736,8,294.17999267578125,/players/parker-messick/31986/stats/pitching,P,5.0,5.0,AL,Parker Messick,800048,31986,31986
CHW,White Sox,4,5,15,15,0,0,,78.0,338,78,40,36,10,69,26,,4,4.19206,1.32488,7.93221,2.95045,2.68848,1.12822,0.204018,0.075886,0.12813185155391693,,0.252709,0.296622,0.710073,4.09653,299.40000000000003,3.838461538461539,308.0,3.948717948717949,1.2161,0.966736,7,999.0,/players/davis-martin/21448/stats/pitching,P,4.0,4.0,AL,Davis Martin,663436,21448,21448
TBR,Rays,5,2,16,16,0,0,,91.0,389,91,47,43,13,71,23,,4,4.20389,1.24772,6.9985,2.2319,3.13567,1.28031,0.182602,0.0582338,0.12436826527118683,,0.252015,0.281408,0.703388,4.27475,337.9,3.713186813186813,347.0,3.8131868131868134,1.21242,1.09759,8,738.3400268554688,/players/nick-martinez/12730/stats/pitching,P,12.0,12.0,AL,Nick Martinez,607259,12730,12730
PHI,Phillies,3,2,0,36,16,1,,36.0,145,27,10,9,2,45,11,,2,2.35853,1.07043,11.3221,2.83184,3.99814,0.563594,0.308985,0.0772822,0.2317027449607849,,0.203573,0.289789,0.797961,2.48061,306.6,8.516666666666667,289.0,8.027777777777779,1.20574,1.44056,0,41.84000015258789,/players/jhoan-duran/21029/stats/pitching,P,26.0,26.0,NL,Jhoan Duran,661395,21029,21029
LAD,Dodgers,5,2,12,17,0,0,,67.0,278,57,30,27,10,76,21,,3,3.69205,1.1509,10.2447,2.75909,3.71309,1.34623,0.274036,0.0738028,0.20023338496685028,,0.222038,0.276269,0.746523,3.8275,304.59999999999997,4.546268656716418,285.0,4.253731343283582,1.18336,1.13389,7,111.20999908447266,/players/emmet-sheehan/29839/stats/pitching,P,22.0,22.0,NL,Emmet Sheehan,686218,29839,29839
WSN,Nationals,4,3,14,14,0,0,,80.0,339,78,41,38,11,74,24,,4,4.22561,1.27569,8.31395,2.7206,3.05593,1.23958,0.218375,0.0714593,0.14691544324159622,,0.250695,0.2962,0.704501,4.09117,317.90000000000003,3.9737500000000003,321.0,4.0125,1.17676,0.921602,7,999.0,/players/foster-griffin/16432/stats/pitching,P,24.0,24.0,NL,Foster Griffin,656492,16432,16432
BOS,Red Sox,4,1,13,13,0,0,,63.0,268,56,28,26,9,70,20,,3,3.71889,1.21985,10.0586,2.9438,3.41687,1.24721,0.261262,0.0764624,0.1847994700074196,,0.228659,0.284798,0.749177,3.79253,280.9000000000001,4.45873015873016,269.0,4.26984126984127,1.1589,1.33067,7,673.0,/players/payton-tolle/35466/stats/pitching,P,3.0,3.0,AL,Payton Tolle,801139,35466,35466
SFG,Giants,5,3,14,14,0,0,,74.0,320,68,34,31,7,76,30,,4,3.74761,1.32388,9.22388,3.64565,2.5301,0.894567,0.237652,0.0939299,0.14372248947620392,,0.238142,0.299716,0.733571,3.71118,334.7,4.522972972972973,329.0,4.445945945945946,1.15539,1.08943,8,690.0999755859375,/players/landen-roupp/30076/stats/pitching,P,30.0,30.0,NL,Landen Roupp,694738,30076,30076
CHC,Cubs,5,4,14,14,0,0,,78.0,328,72,37,34,11,75,22,,3,3.93154,1.20154,8.61121,2.55971,3.36413,1.27873,0.228592,0.0679497,0.1606421396136284,,0.23778,0.281001,0.722521,4.02515,329.7000000000001,4.226923076923078,322.0,4.128205128205129,1.15247,1.12224,7,212.75999450683594,/players/matthew-boyd/15440/stats/pitching,P,17.0,17.0,NL,Matthew Boyd,571510,15440,15440
NYY,Yankees,5,2,14,19,0,0,,77.0,332,69,35,32,10,79,27,,4,3.76198,1.2434,9.16791,3.16398,2.89759,1.18433,0.237567,0.0819876,0.15557904541492462,,0.229319,0.277581,0.742897,3.97569,332.4000000000001,4.316883116883118,320.0,4.1558441558441555,1.14493,1.2199,8,285.04998779296875,/players/will-warren/30182/stats/pitching,P,9.0,9.0,AL,Will Warren,701542,30182,30182
SDP,Padres,5,5,15,15,0,0,,86.0,364,77,42,39,11,83,32,,4,4.06288,1.27355,8.72368,3.35274,2.60195,1.20055,0.229159,0.0880717,0.14108677953481674,,0.236498,0.283554,0.718154,4.16139,358.8999999999999,4.173255813953488,345.0,4.011627906976744,1.13682,1.02211,8,129.55999755859375,/players/michael-king/19853/stats/pitching,P,29.0,29.0,NL,Michael King,650633,19853,19853
CHC,Cubs,5,5,14,14,0,0,,77.0,324,68,37,34,9,78,30,,4,3.95546,1.27748,9.06089,3.52949,2.56719,1.07631,0.240035,0.093501,0.14653415232896805,,0.235815,0.29138,0.718394,3.96697,336.3,4.367532467532468,322.0,4.181818181818182,1.12688,1.05809,7,174.72000122070312,/players/edward-cabrera/21690/stats/pitching,P,17.0,17.0,NL,Edward Cabrera,665795,21690,21690
MIA,Marlins,4,4,13,13,0,0,,61.0,252,49,26,24,8,70,23,,3,3.54845,1.17793,10.3711,3.34689,3.09872,1.18251,0.277301,0.0894891,0.1878121867775917,,0.215702,0.275019,0.751822,3.76538,287.60000000000014,4.714754098360658,263.0,4.311475409836065,1.12226,1.27228,7,78.6500015258789,/players/eury-perez/27768/stats/pitching,P,20.0,20.0,NL,Eury Pérez,691587,27768,27768
CLE,Guardians,3,2,0,36,17,1,,36.0,148,27,11,10,3,48,11,,2,2.41599,1.03529,12.022,2.74151,4.38518,0.78057,0.328086,0.074817,0.25326863676309586,,0.196265,0.279928,0.812035,2.60738,305.30000000000007,8.480555555555558,287.0,7.972222222222222,1.09368,1.25174,0,39.90999984741211,/players/cade-smith/27867/stats/pitching,P,5.0,5.0,AL,Cade Smith,671922,27867,27867
DET,Tigers,5,4,13,13,0,0,,70.0,301,63,33,31,10,76,25,,3,3.91971,1.25952,9.67468,3.22534,2.99959,1.23748,0.251454,0.0838294,0.16762426495552063,,0.232899,0.287432,0.7346,3.96066,299.2,4.274285714285714,288.0,4.114285714285714,1.08641,1.13124,7,209.0,/players/jack-flaherty/17479/stats/pitching,P,6.0,6.0,AL,Jack Flaherty,656427,17479,17479
SEA,Mariners,5,4,12,21,0,0,,76.0,317,65,32,29,10,77,22,,3,3.44611,1.14886,9.18425,2.67218,3.43699,1.16121,0.243875,0.0709562,0.17291928827762604,,0.221695,0.268407,0.754627,3.76675,349.4,4.597368421052631,329.0,4.328947368421052,1.0754,1.33758,7,341.6000061035156,/players/bryce-miller/29837/stats/pitching,P,11.0,11.0,AL,Bryce Miller,682243,29837,29837
CHW,White Sox,3,2,0,42,5,6,,42.0,176,32,14,13,4,55,16,,2,2.75737,1.14001,11.7348,3.3334,3.52036,0.817408,0.310606,0.0882313,0.22237451374530792,,0.203589,0.28454,0.795159,2.93138,283.40000000000003,6.7476190476190485,263.0,6.261904761904762,1.07191,1.23727,0,506.67999267578125,/players/grant-taylor/33927/stats/pitching,P,4.0,4.0,AL,Grant Taylor,691799,33927,33927
BOS,Red Sox,4,2,13,13,0,0,,68.0,289,64,34,31,8,66,26,,3,4.12526,1.32749,8.81592,3.4124,2.5835,1.062,0.229687,0.0889054,0.140781469643116,,0.247116,0.303035,0.711405,3.96218,283.4000000000001,4.167647058823531,281.0,4.132352941176471,1.06944,1.05555,6,266.4800109863281,/players/connelly-early/33666/stats/pitching,P,3.0,3.0,AL,Connelly Early,813349,33666,33666
DET,Tigers,5,5,14,14,0,0,,75.0,318,74,38,35,10,66,21,,3,4.18624,1.27261,7.88252,2.53544,3.10893,1.21397,0.206163,0.066313,0.1398497149348259,,0.252653,0.294036,0.70548,4.08675,299.6,3.994666666666667,305.0,4.066666666666666,1.06581,0.943864,7,289.6499938964844,/players/casey-mize/20492/stats/pitching,P,6.0,6.0,AL,Casey Mize,663554,20492,20492
CIN,Reds,5,6,15,15,0,0,,85.0,365,85,48,44,13,73,28,,4,4.60417,1.32829,7.70567,2.9567,2.60617,1.35969,0.200284,0.07685,0.1234341710805893,,0.256354,0.293391,0.68907,4.48225,298.1,3.507058823529412,306.0,3.6,1.05054,0.733672,7,388.25,/players/brady-singer/25377/stats/pitching,P,18.0,18.0,NL,Brady Singer,663903,25377,25377
TOR,Blue Jays,5,3,14,14,0,0,,72.0,301,59,34,31,9,78,31,,4,3.89443,1.25957,9.76795,3.95461,2.47002,1.18915,0.258411,0.104619,0.15379219502210617,,0.220999,0.275908,0.732327,4.11935,319.70000000000005,4.440277777777778,294.0,4.083333333333333,1.03913,1.1189,7,194.2899932861328,/players/trey-yesavage/35456/stats/pitching,P,14.0,14.0,AL,Trey Yesavage,702056,35456,35456
TOR,Blue Jays,4,3,13,17,0,0,,77.0,320,76,40,37,10,64,21,,3,4.30288,1.25609,7.42504,2.43914,3.04412,1.19045,0.199139,0.0654176,0.1337212547659874,,0.257303,0.297021,0.685309,4.11864,305.20000000000005,3.9636363636363643,311.0,4.038961038961039,1.02518,0.775881,6,474.0400085449219,/players/shane-bieber/19427/stats/pitching,P,14.0,14.0,AL,Shane Bieber,669456,19427,19427
LAA,Angels,4,3,11,11,0,0,,58.0,246,51,26,24,7,62,21,,3,3.74174,1.24073,9.53693,3.24693,2.93722,1.13073,0.249982,0.0851086,0.16487368941307068,,0.229691,0.285107,0.738742,3.84361,262.5,4.525862068965517,251.0,4.327586206896552,1.02342,1.13526,6,397.1099853515625,/players/grayson-rodriguez/24492/stats/pitching,P,1.0,1.0,AL,Grayson Rodriguez,680570,24492,24492
STL,Cardinals,4,5,14,14,0,0,,77.0,335,79,40,36,7,61,29,,4,4.25422,1.40546,7.08181,3.39966,2.0831,0.845693,0.181061,0.0869194,0.09414198994636536,,0.262203,0.307286,0.697993,4.03273,301.30000000000007,3.912987012987014,317.0,4.116883116883117,1.00999,0.714544,7,999.0,/players/andre-pallante/26108/stats/pitching,P,28.0,28.0,NL,Andre Pallante,669467,26108,26108
CHC,Cubs,5,5,15,15,0,0,,87.0,360,82,45,42,15,79,21,,4,4.30274,1.18222,8.20905,2.16397,3.79351,1.52243,0.220938,0.0582411,0.16269716247916222,,0.244892,0.279488,0.698173,4.32884,329.1000000000001,3.782758620689656,323.0,3.7126436781609193,1.00733,0.86178,7,157.92999267578125,/players/shota-imanaga/33829/stats/pitching,P,17.0,17.0,NL,Shota Imanaga,684007,33829,33829
ATH,Athletics,3,4,13,13,0,0,,58.0,241,51,27,25,7,59,21,,3,3.87445,1.24634,9.23229,3.33246,2.77042,1.10279,0.246108,0.0888343,0.15727365016937256,,0.233556,0.289525,0.722135,3.89863,256.5,4.422413793103448,245.0,4.224137931034483,1.00008,1.06947,6,999.0,/players/gage-jump/35418/stats/pitching,P,10.0,10.0,AL,Gage Jump,695611,35418,35418
LAD,Dodgers,4,2,8,8,0,0,,42.0,175,31,15,14,4,53,18,,2,3.05238,1.17819,11.5012,3.88586,2.95977,0.958592,0.303937,0.102689,0.2012474164366722,,0.20046,0.273568,0.784939,3.3776,227.00000000000003,5.404761904761905,204.0,4.857142857142857,0.996088,1.18179,5,178.41000366210938,/players/blake-snell/13543/stats/pitching,P,22.0,22.0,NL,Blake Snell,605483,13543,13543
NYM,Mets,5,2,13,18,0,0,,76.0,319,67,36,33,11,75,25,,3,3.90229,1.22049,8.89999,2.9647,3.00199,1.26741,0.234497,0.078114,0.15638339519500732,,0.231947,0.27664,0.729884,4.08486,318.9,4.196052631578947,303.0,3.986842105263158,0.989338,0.968856,7,423.3599853515625,/players/sean-manaea/15873/stats/pitching,P,25.0,25.0,NL,Sean Manaea,640455,15873,15873
CHW,White Sox,4,5,15,15,0,0,,79.0,346,74,42,38,12,79,33,,4,4.32445,1.34771,9.0203,3.75394,2.40289,1.3253,0.229412,0.0954735,0.13393878191709518,,0.238519,0.284638,0.720867,4.41728,291.6,3.6911392405063292,286.0,3.6202531645569622,0.988512,0.830321,7,748.5599975585938,/players/sean-burke/29878/stats/pitching,P,4.0,4.0,AL,Sean Burke,680732,29878,29878
BAL,Orioles,5,5,15,15,0,0,,81.0,344,76,42,38,11,76,30,,4,4.26778,1.30649,8.3884,3.33868,2.51249,1.21312,0.219645,0.087421,0.1322237104177475,,0.244584,0.290318,0.70547,4.24955,316.4999999999999,3.907407407407406,312.0,3.8518518518518516,0.976545,0.869713,7,186.92999267578125,/players/shane-baz/22264/stats/pitching,P,2.0,2.0,AL,Shane Baz,669358,22264,22264
MIN,Twins,4,2,12,17,0,0,,70.0,296,69,36,33,10,64,18,,3,4.17346,1.23714,8.13885,2.29174,3.55139,1.29597,0.214908,0.0605139,0.15439440682530403,,0.251286,0.293021,0.70558,4.0633,280.6,4.008571428571429,285.0,4.071428571428571,0.97531,0.911878,6,488.6400146484375,/players/zebby-matthews/31827/stats/pitching,P,8.0,8.0,AL,Zebby Matthews,805673,31827,31827
CHW,White Sox,4,2,13,13,0,0,,74.0,320,72,38,35,9,63,28,,4,4.28585,1.35098,7.68819,3.38286,2.27269,1.13813,0.197025,0.0866924,0.11033234000205994,,0.249298,0.289571,0.707756,4.31435,279.70000000000005,3.7797297297297305,283.0,3.824324324324324,0.975038,0.911547,6,717.8599853515625,/players/anthony-kay/20387/stats/pitching,P,4.0,4.0,AL,Anthony Kay,641743,20387,20387
CLE,Guardians,4,5,14,14,0,0,,79.0,334,79,41,38,11,66,21,,3,4.28692,1.26446,7.46788,2.41778,3.08873,1.26719,0.196357,0.0635718,0.13278470933437347,,0.254477,0.290563,0.697255,4.21469,303.9,3.8468354430379743,312.0,3.949367088607595,0.97018,0.844762,7,584.5599975585938,/players/slade-cecconi/27500/stats/pitching,P,5.0,5.0,AL,Slade Cecconi,677944,27500,27500
MIL,Brewers,5,5,14,14,0,0,,75.0,309,67,37,34,12,70,22,,3,4.10797,1.18441,8.40216,2.67896,3.13635,1.39106,0.227004,0.0723783,0.15462582558393478,,0.235154,0.27292,0.708534,4.27309,298.2,3.976,284.0,3.7866666666666666,0.962939,0.964066,7,143.82000732421875,/players/brandon-woodruff/16162/stats/pitching,P,23.0,23.0,NL,Brandon Woodruff,605540,16162,16162
ATH,Athletics,4,2,13,18,0,0,,71.0,307,71,38,34,9,64,26,,3,4.33929,1.36018,8.03461,3.34234,2.40389,1.09143,0.207743,0.0864197,0.12132348120212555,,0.254983,0.302918,0.700248,4.155,271.1,3.81830985915493,279.0,3.9295774647887325,0.957342,0.860246,6,748.3499755859375,/players/jt-ginn/27889/stats/pitching,P,10.0,10.0,AL,J.T. Ginn,669372,27889,27889
ARI,Diamondbacks,5,6,15,15,0,0,,90.0,380,91,49,45,12,74,29,,4,4.52318,1.33636,7.44811,2.94886,2.52576,1.16818,0.195861,0.0775455,0.11831590533256531,,0.261886,0.303665,0.681975,4.25892,330.79999999999995,3.675555555555555,343.0,3.811111111111111,0.950947,0.768787,7,222.69000244140625,/players/zac-gallen/19291/stats/pitching,P,15.0,15.0,NL,Zac Gallen,668678,19291,19291
ATL,Braves,6,4,15,15,0,0,,89.0,384,92,49,45,12,72,29,,4,4.55088,1.36801,7.32303,2.93843,2.49215,1.19053,0.188274,0.0755466,0.11272718012332916,,0.263771,0.302815,0.689648,4.31781,316.8,3.559550561797753,334.0,3.752808988764045,0.937356,0.68672,7,740.5499877929688,/players/bryce-elder/27779/stats/pitching,P,16.0,16.0,NL,Bryce Elder,693821,27779,27779
KCR,Royals,4,5,14,14,0,0,,78.0,332,80,43,40,11,66,24,,4,4.58422,1.33218,7.56335,2.72404,2.77652,1.26571,0.197571,0.0711578,0.1264132261276245,,0.263603,0.303939,0.683393,4.29748,281.90000000000003,3.6141025641025646,295.0,3.782051282051282,0.934575,0.78395,6,298.0,/players/noah-cameron/30184/stats/pitching,P,7.0,7.0,AL,Noah Cameron,702070,30184,30184
STL,Cardinals,4,4,15,20,0,0,,87.0,366,96,50,45,11,57,20,,4,4.69694,1.33152,5.88995,2.05857,2.86119,1.12558,0.155819,0.0544595,0.10135943442583084,,0.280693,0.310457,0.658502,4.23646,300.9,3.4586206896551723,334.0,3.839080459770115,0.928352,0.304967,7,715.3800048828125,/players/michael-mcgreevy/29869/stats/pitching,P,28.0,28.0,NL,Michael McGreevy,700241,29869,29869
TEX,Rangers,4,2,14,20,0,0,,74.0,318,72,38,35,9,65,26,,3,4.2327,1.32112,7.84648,3.14956,2.4913,1.12591,0.203913,0.08185,0.12206283956766129,,0.250399,0.293615,0.704593,4.17968,292.70000000000005,3.955405405405406,296.0,4.0,0.919614,0.767737,7,720.72998046875,/players/kumar-rocker/31843/stats/pitching,P,13.0,13.0,AL,Kumar Rocker,677958,31843,31843
PIT,Pirates,4,3,13,19,0,0,,73.0,312,65,36,33,9,72,32,,4,4.03355,1.33611,8.88152,3.9264,2.262,1.06651,0.229389,0.10141,0.1279793381690979,,0.235834,0.288291,0.72347,4.13203,296.50000000000006,4.061643835616439,284.0,3.8904109589041096,0.918047,0.996078,7,150.00999450683594,/players/bubba-chandler/29868/stats/pitching,P,27.0,27.0,NL,Bubba Chandler,696149,29868,29868
SDP,Padres,3,2,0,36,1,7,,36.0,148,27,11,10,3,42,11,,2,2.48849,1.08289,10.5736,2.82695,3.74028,0.672473,0.283296,0.0757418,0.2075541689991951,,0.202947,0.27341,0.798229,2.80441,237.30000000000007,6.591666666666669,219.0,6.083333333333333,0.90834,1.1023,0,735.8499755859375,/players/adrian-morejon/20039/stats/pitching,P,29.0,29.0,NL,Adrian Morejon,670970,20039,20039
KCR,Royals,5,5,15,15,0,0,,86.0,363,89,49,45,12,66,25,,4,4.69875,1.33424,6.97355,2.67445,2.60747,1.29844,0.182577,0.0700207,0.11255640536546707,,0.265803,0.299342,0.674765,4.4585,302.4,3.5162790697674415,319.0,3.7093023255813953,0.906572,0.712808,7,609.2899780273438,/players/michael-wacha/14078/stats/pitching,P,7.0,7.0,AL,Michael Wacha,608379,14078,14078
KCR,Royals,4,2,13,19,0,0,,76.0,328,84,42,38,9,54,22,,3,4.58295,1.40061,6.41118,2.59637,2.46928,1.02515,0.163864,0.066361,0.09750291705131531,,0.277124,0.313232,0.680369,4.16441,266.29999999999995,3.503947368421052,296.0,3.8947368421052633,0.900841,0.602709,6,999.0,/players/stephen-kolek/21487/stats/pitching,P,7.0,7.0,AL,Stephen Kolek,663568,21487,21487
KCR,Royals,3,2,8,8,0,0,,47.0,195,39,21,19,6,54,18,,2,3.70696,1.21605,10.319,3.41756,3.01941,1.09904,0.277283,0.0918336,0.18544958531856537,,0.225525,0.292748,0.733128,3.6802,220.6,4.693617021276595,205.0,4.361702127659575,0.891935,0.967918,4,48.15999984741211,/players/cole-ragans/21846/stats/pitching,P,7.0,7.0,AL,Cole Ragans,666142,21846,21846
BAL,Orioles,5,5,15,15,0,0,,82.0,348,80,44,40,11,68,27,,4,4.39801,1.30823,7.49312,2.95484,2.53588,1.25809,0.195413,0.0770593,0.11835348606109619,,0.252164,0.28834,0.69616,4.38172,306.5,3.7378048780487805,310.0,3.7804878048780486,0.885124,0.731394,7,146.07000732421875,/players/trevor-rogers/22286/stats/pitching,P,2.0,2.0,AL,Trevor Rogers,669432,22286,22286
KCR,Royals,4,2,10,14,0,0,,61.0,258,59,31,29,7,56,22,,3,4.22716,1.33682,8.22983,3.26907,2.51749,1.01582,0.215947,0.085779,0.13016840815544128,,0.254596,0.307755,0.698865,3.97561,248.90000000000006,4.08032786885246,251.0,4.114754098360656,0.879356,0.814548,5,190.69000244140625,/players/kris-bubic/21455/stats/pitching,P,7.0,7.0,AL,Kris Bubic,663460,21455,21455
ARI,Diamondbacks,4,5,12,23,0,0,,78.0,330,78,40,37,10,68,21,,3,4.2118,1.26935,7.81883,2.37253,3.29557,1.21103,0.205159,0.062253,0.14290588349103928,,0.256105,0.297968,0.701426,4.04022,315.40000000000003,4.043589743589744,324.0,4.153846153846154,0.879102,0.757708,6,588.5999755859375,/players/brandon-pfaadt/27782/stats/pitching,P,15.0,15.0,NL,Brandon Pfaadt,694297,27782,27782
STL,Cardinals,4,5,14,14,0,0,,75.0,320,74,39,36,10,65,24,,3,4.33786,1.31801,7.87459,2.94037,2.6781,1.22249,0.204111,0.0762148,0.12789584696292877,,0.253301,0.29471,0.701851,4.24119,288.6,3.8480000000000003,294.0,3.92,0.86753,0.69172,7,410.2300109863281,/players/matthew-liberatore/22294/stats/pitching,P,28.0,28.0,NL,Matthew Liberatore,669461,22294,22294
CIN,Reds,5,6,15,15,0,0,,89.0,374,85,51,47,15,76,31,,4,4.78912,1.30609,7.68461,3.12118,2.46209,1.53251,0.202195,0.0821232,0.12007132917642593,,0.250497,0.281245,0.678932,4.79189,300.1,3.3719101123595507,297.0,3.337078651685393,0.867266,0.69898,7,221.92999267578125,/players/andrew-abbott/29911/stats/pitching,P,18.0,18.0,NL,Andrew Abbott,671096,29911,29911
CLE,Guardians,4,2,13,18,0,0,,72.0,307,65,35,32,9,71,30,,4,4.06669,1.32067,8.88056,3.79627,2.33929,1.10137,0.231039,0.0987647,0.13227424025535583,,0.236565,0.288601,0.719666,4.13701,293.1000000000001,4.070833333333335,283.0,3.9305555555555554,0.862875,0.879701,7,270.80999755859375,/players/joey-cantillo/23335/stats/pitching,P,5.0,5.0,AL,Joey Cantillo,676282,23335,23335
TEX,Rangers,4,4,13,13,0,0,,67.0,287,60,34,31,9,68,28,,3,4.11822,1.29262,9.11421,3.67822,2.47789,1.25349,0.237525,0.0958579,0.14166700839996338,,0.232252,0.280585,0.722321,4.26398,272.09999999999997,4.061194029850745,261.0,3.8955223880597014,0.862645,0.803877,6,230.7100067138672,/players/jack-leiter/30146/stats/pitching,P,13.0,13.0,AL,Jack Leiter,683004,30146,30146
ARI,Diamondbacks,4,1,11,14,0,0,,63.0,271,60,31,28,8,62,21,,3,4.04274,1.28693,8.81063,2.99936,2.9375,1.14604,0.229408,0.0780964,0.15131165087223053,,0.24531,0.297101,0.718269,3.94259,263.80000000000007,4.187301587301588,263.0,4.174603174603175,0.862212,0.764406,6,710.3599853515625,/players/michael-soroka/18383/stats/pitching,P,15.0,15.0,NL,Michael Soroka,647336,18383,18383
STL,Cardinals,4,2,12,27,0,0,,84.0,361,85,45,41,10,70,29,,4,4.37125,1.35603,7.44627,3.05939,2.43391,1.0738,0.192738,0.0791888,0.1135493740439415,,0.260147,0.303052,0.694323,4.16274,318.6,3.792857142857143,331.0,3.9404761904761907,0.843843,0.501797,6,733.6699829101562,/players/kyle-leahy/24763/stats/pitching,P,28.0,28.0,NL,Kyle Leahy,681517,24763,24763
TOR,Blue Jays,3,2,0,35,14,2,,35.0,146,28,12,11,3,41,11,,2,2.82343,1.12352,10.3782,2.88461,3.59779,0.783553,0.277914,0.0772458,0.20066829025745392,,0.212229,0.281482,0.779602,3.02819,270.3,7.722857142857143,257.0,7.3428571428571425,0.83976,1.01633,0,999.0,/players/louie-varland/27691/stats/pitching,P,14.0,14.0,AL,Louis Varland,686973,27691,27691
HOU,Astros,4,2,13,18,0,0,,77.0,332,70,39,36,11,78,33,,4,4.22773,1.33713,9.13859,3.84817,2.37479,1.25756,0.234323,0.098671,0.13565177470445633,,0.235903,0.285067,0.721907,4.32471,297.50000000000006,3.863636363636364,287.0,3.727272727272727,0.831735,0.833462,7,728.3099975585938,/players/spencer-arrighetti/29921/stats/pitching,P,21.0,21.0,AL,Spencer Arrighetti,681293,29921,29921
SEA,Mariners,5,4,11,22,0,0,,74.0,308,66,34,31,10,70,22,,3,3.76017,1.18968,8.526,2.68852,3.17126,1.20251,0.226399,0.0713909,0.15500802546739578,,0.231958,0.274393,0.731437,3.97832,318.0,4.297297297297297,305.0,4.121621621621622,0.826078,0.924834,6,171.0500030517578,/players/luis-castillo/15689/stats/pitching,P,11.0,11.0,AL,Luis Castillo,622491,15689,15689
NYY,Yankees,4,2,9,19,0,0,,59.0,253,53,27,25,8,62,20,,3,3.76986,1.22265,9.3585,2.97002,3.15099,1.24839,0.243453,0.0772623,0.16619063168764114,,0.229189,0.277564,0.743979,3.95868,255.40000000000003,4.328813559322034,246.0,4.169491525423729,0.822162,0.856352,5,232.55999755859375,/players/ryan-weathers/23796/stats/pitching,P,9.0,9.0,AL,Ryan Weathers,677960,23796,23796
BOS,Red Sox,3,2,0,33,16,1,,33.0,137,24,12,11,3,45,14,,2,2.84835,1.14991,12.2645,3.88126,3.15993,0.814853,0.331329,0.104853,0.22647567093372345,,0.197801,0.288131,0.786041,2.99649,270.9000000000001,8.209090909090913,252.0,7.636363636363637,0.821744,0.954164,0,64.55000305175781,/players/aroldis-chapman/10233/stats/pitching,P,3.0,3.0,AL,Aroldis Chapman,547973,10233,10233
KCR,Royals,5,5,15,15,0,0,,86.0,371,92,51,47,13,67,28,,4,4.89854,1.38652,7.02424,2.89943,2.42263,1.31533,0.181769,0.0750297,0.10673936456441879,,0.271155,0.306207,0.670138,4.55034,275.3,3.2011627906976745,299.0,3.4767441860465116,0.808372,0.527435,6,493.1000061035156,/players/seth-lugo/12447/stats/pitching,P,7.0,7.0,AL,Seth Lugo,607625,12447,12447
SFG,Giants,5,6,16,16,0,0,,91.0,386,82,48,44,13,90,38,,4,4.37729,1.32277,8.88724,3.75122,2.36916,1.3007,0.231876,0.0978725,0.13400334864854813,,0.238873,0.286184,0.706467,4.40763,354.3,3.8934065934065933,340.0,3.7362637362637363,0.790532,0.708991,8,166.44000244140625,/players/robbie-ray/11486/stats/pitching,P,30.0,30.0,NL,Robbie Ray,592662,11486,11486
COL,Rockies,3,5,14,14,0,0,,79.0,345,91,51,47,13,59,21,,4,5.33047,1.43084,6.70226,2.42776,2.76068,1.53807,0.170216,0.0616574,0.10855888202786446,,0.285985,0.314909,0.657906,4.78326,231.10000000000005,2.925316455696203,269.0,3.4050632911392404,0.784726,0.462745,5,999.0,/players/kyle-freeland/16256/stats/pitching,P,19.0,19.0,NL,Kyle Freeland,607536,16256,16256
MIA,Marlins,3,1,10,14,0,0,,60.0,253,62,31,28,8,45,14,,3,4.25202,1.26998,6.86522,2.10819,3.25646,1.18965,0.179372,0.0550819,0.12428995594382286,,0.260543,0.293332,0.69495,4.13067,223.40000000000003,3.723333333333334,235.0,3.9166666666666665,0.782184,0.574505,5,999.0,/players/janson-junk/23301/stats/pitching,P,20.0,20.0,NL,Janson Junk,676083,23301,23301
