Team,ShortName,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,OBP,SLG,OPS,wOBA,BB%,K%,BB/K,ISO,Spd,BABIP,UBR,GDPRuns,wRC,wRAA,UZR,wBsR,BaseRunning,WAR,Off,Def,wRC+,FPTS,FPTS_G,SPTS,SPTS_G,InterSD,InterSK,IntraSD,Vol,Skew,Dim,ADP,Pos,minpos,UPURL,teamid,League,PlayerName,xMLBAMID,playerids,playerid
BAL,Orioles,138.772,495.642,564.426,123.58,80.3307,25.4066,1.11961,16.723,64.7754,64.1898,60.5998,1.81037,89.62,2.89915,4.7665,0.5183,9.95876,0.855971,0.289496,0.249333,0.331755,0.406331,0.738086,0.322512,0.107365,0.158781,0.676187,0.156998,2.36942,0.271165,-0.348596,,71.0249,4.33371,0.841008,-0.884925,-1.23352,3.09005,4.191268801689148,6.584235489368439,108.155,630.3,4.534532374,630.3,4.534532374,3.06337,-1.09831,0.378631,3.06337,1.09831,4.49516,157.49000549316406,0.1978022,C/DH,/players/adley-rutschman/26288/stats/batting,2,AL,Adley Rutschman,668939,26288,26288
ATH,Athletics,139.878,533.555,577.949,155.536,113.934,29.8219,1.32244,10.4571,71.6268,64.1054,31.6145,0.746577,51.0553,7.19111,3.09254,2.49662,15.8343,5.48177,1.84477,0.291508,0.337719,0.411155,0.748874,0.326793,0.0547011,0.0883387,0.61922,0.119647,3.81509,0.305342,0.0125712,,74.7357,6.44653,-1.40869,-0.662519,-0.649948,3.07572,5.633104979991913,4.868633031845093,109.198,647.2,4.622857142,647.2,4.622857142,3.54233,0.227174,1.43079,3.54233,-0.227174,3.09228,179.8000030517578,0.008,SS,/players/jacob-wilson/33266/stats/batting,10,AL,Jacob Wilson,805779,33266,33266
LAD,Dodgers,143.992,543.646,621.658,151.232,93.8623,33.2725,1.78216,22.3145,84.4933,84.7195,64.9532,7.62781,115.169,7.87003,4.94829,0.241079,10.4168,7.71745,2.14055,0.27818,0.360554,0.469078,0.829632,0.355319,0.104484,0.185261,0.563981,0.190897,4.18276,0.313582,-0.782043,,94.7853,21.3316,0.03829,-0.38315,-1.16519,3.06018,19.99052619934082,-11.119957029819489,128.793,844.1,5.861805555,844.1,5.861805555,2.49237,0.329078,0.778479,2.49237,-0.329078,3.96203,73.45999908447266,0.0,1B,/players/freddie-freeman/5361/stats/batting,22,NL,Freddie Freeman,518692,5361,5361
ATL,Braves,145.999,568.075,626.42,146.447,88.1603,28.4371,2.12584,27.7235,81.5233,85.7931,46.3455,0.989,163.357,7.08132,4.45003,0.467877,9.55428,2.41149,0.853044,0.257795,0.319311,0.461745,0.781057,0.335579,0.0739847,0.260779,0.283706,0.203951,3.34005,0.311246,-0.0942002,,85.4718,11.4555,-3.12959,-0.79522,-0.88942,3.05236,10.244602680206299,-1.2520296573638916,114.997,765.4,5.242465753,765.4,5.242465753,3.08337,-1.62216,0.876079,3.08337,1.62216,3.83189,80.7699966430664,0.0,3B,/players/austin-riley/18360/stats/batting,16,NL,Austin Riley,663586,18360,18360
NYY,Yankees,142.307,525.037,591.602,125.14,75.2063,19.4499,2.2964,28.1872,80.4978,77.5514,56.6462,1.97554,157.12,5.13006,3.72127,1.06734,6.35205,32.7023,7.96655,0.238344,0.31652,0.445195,0.761714,0.32841,0.0957505,0.265584,0.360528,0.20685,6.23515,0.282289,0.0442835,,77.2777,7.37532,-1.80424,2.38675,2.43103,3.01354,9.63901162147522,-0.20707941055297852,110.309,731.0,5.147887323,731.0,5.147887323,1.66723,0.54374,1.25984,1.66723,-0.54374,3.32021,21.889999389648438,0.0,2B/OF,/players/jazz-chisholm-jr/20454/stats/batting,9,AL,Jazz Chisholm Jr.,665862,20454,20454
SFG,Giants,151.788,561.822,655.617,142.52,82.4067,28.3679,1.05526,30.6899,88.2439,92.0035,83.1819,9.95508,160.87,5.99472,4.07816,0.539811,11.4411,2.03416,0.853957,0.253674,0.353693,0.4718,0.825494,0.352485,0.126876,0.245372,0.517075,0.218126,2.712,0.298739,-0.528395,,98.4545,20.9884,0.407423,-1.0099,-1.53829,2.97701,19.26461637020111,-12.356326788663864,126.847,885.1,5.823026315,885.1,5.823026315,2.03725,0.54803,1.13046,2.03725,-0.54803,3.49272,67.73999786376953,0.81595092,3B,/players/rafael-devers/17350/stats/batting,30,NL,Rafael Devers,646240,17350,17350
HOU,Astros,133.828,498.86,529.257,134.102,88.3562,24.1834,1.44803,20.1146,58.9683,69.1633,22.5933,1.10636,91.3379,3.00738,4.2432,0.552971,11.7719,1.08613,0.435938,0.268817,0.302065,0.444063,0.746128,0.319462,0.0426886,0.172578,0.247359,0.175246,2.49594,0.291044,0.093458,,65.2889,2.75309,-0.815075,-0.7063,-0.612842,2.91246,2.621232330799103,7.628923118114471,105.185,594.6,4.437313432,594.6,4.437313432,1.83007,-0.548043,0.816926,1.83007,0.548043,3.91077,113.97000122070312,0.18115942,C/DH,/players/yainer-diaz/23003/stats/batting,21,AL,Yainer Diaz,673237,23003,23003
DET,Tigers,148.538,564.739,629.432,145.212,87.3331,27.0894,3.01431,27.775,81.8458,88.4706,55.9527,1.8691,176.227,4.57386,3.98182,0.184573,9.50616,3.62644,1.20216,0.257131,0.326959,0.46332,0.790279,0.339578,0.0888939,0.279978,0.317503,0.206189,4.01211,0.321993,-0.103771,,87.9263,13.554,1.52867,-0.730798,-0.834569,2.90598,12.678609371185303,-5.939631700515747,118.215,793.4,5.324832214,793.4,5.324832214,2.4776,0.666004,0.864299,2.4776,-0.666004,3.8476,79.51000213623047,0.1402439,OF,/players/riley-greene/25976/stats/batting,6,AL,Riley Greene,682985,25976,25976
PHI,Phillies,151.032,553.1,662.445,127.249,64.3739,20.0793,0.971821,41.8242,98.6304,105.131,97.7906,4.3024,185.887,7.3526,3.63265,0.56985,7.21744,6.34454,1.96678,0.230066,0.351112,0.496737,0.847849,0.362927,0.147621,0.280607,0.526077,0.266671,3.6316,0.259634,-1.32487,,105.096,26.8233,-1.25534,-0.627215,-1.95208,2.89503,23.636573553085327,-17.380306839942932,132.591,937.5,6.208609271,937.5,6.208609271,1.9536,0.0357191,1.98455,1.9536,-0.0357191,2.35393,25.510000228881836,0.95061728,DH/OF,/players/kyle-schwarber/16478/stats/batting,26,NL,Kyle Schwarber,656941,16478,16478
MIL,Brewers,150.004,568.221,635.44,146.068,102.791,25.3462,2.72394,15.2064,80.6942,67.4507,57.8344,1.11741,132.279,2.14713,4.05835,3.18011,8.28744,29.6448,6.22784,0.257061,0.325893,0.39154,0.717432,0.314513,0.0910146,0.208169,0.437216,0.134478,6.02316,0.308058,0.0148199,,75.8341,0.751918,1.02156,2.31135,2.32617,2.88037,3.6749930381774902,3.336437463760376,101.791,700.4,4.669333333,700.4,4.669333333,1.70065,0.886496,1.07601,1.70065,-0.886496,3.56532,68.29000091552734,0.0,2B,/players/brice-turang/22186/stats/batting,23,NL,Brice Turang,668930,22186,22186
BOS,Red Sox,139.663,518.798,602.31,137.57,86.5834,30.1809,2.48285,18.3228,84.2504,66.6891,73.8968,1.06243,151.36,5.02866,3.60478,0.981804,9.9105,10.7391,3.09251,0.265171,0.360029,0.43887,0.798899,0.348924,0.122689,0.251299,0.488219,0.1737,4.85303,0.338079,0.075806,,88.7081,17.5405,0.836048,-0.204245,-0.12844,2.87911,14.572257414460182,-7.162466645240784,120.708,770.9,5.506428571,770.9,5.506428571,3.01673,0.103598,0.553827,3.01673,-0.103598,4.26156,63.86000061035156,0.24657534,OF,/players/roman-anthony/31812/stats/batting,3,AL,Roman Anthony,701350,31812,31812
ATL,Braves,154.255,580.549,670.982,143.625,82.7561,30.1858,1.02436,29.6592,89.004,93.0272,80.1211,3.76017,160.706,5.41571,4.34764,0.548088,11.1694,0.996935,0.256842,0.247396,0.341812,0.456184,0.797996,0.344366,0.119409,0.239508,0.498557,0.208788,2.49526,0.288864,-0.854272,,96.3391,17.0574,2.69205,-0.991985,-1.84626,2.86273,14.866839528083801,-9.210334539413452,121.016,857.0,5.564935064,857.0,5.564935064,2.46906,-0.424185,1.24948,2.46906,0.424185,3.33403,54.459999084472656,0.0,1B,/players/matt-olson/14344/stats/batting,16,NL,Matt Olson,621566,14344,14344
BAL,Orioles,153.7,578.816,658.092,146.055,81.3349,27.5136,1.08051,36.1262,85.652,103.803,60.2551,4.42656,150.738,12.9277,5.88595,0.206684,12.2192,1.85073,0.876982,0.252334,0.333247,0.490844,0.824091,0.351167,0.0915603,0.229054,0.399733,0.23851,2.65997,0.276316,-1.17561,,98.1221,20.3635,-1.72157,-0.979846,-2.15545,2.86093,19.480200052261353,-14.167998671531677,127.894,883.9,5.739610389,883.9,5.739610389,2.54984,-0.896571,1.46531,2.54984,0.896571,3.04626,25.739999771118164,0.01234568,1B,/players/pete-alonso/19251/stats/batting,2,AL,Pete Alonso,624413,19251,19251
SDP,Padres,146.209,569.657,627.786,149.325,95.6849,26.9042,0.474214,26.262,78.0728,88.0521,51.0461,3.79017,121.517,2.43056,4.44211,0.210094,12.2962,9.50148,2.59674,0.262132,0.323151,0.44933,0.772481,0.331532,0.0813112,0.193565,0.420073,0.187198,3.76445,0.288664,-0.581911,,83.5954,9.41767,-1.71285,-0.122807,-0.704718,2.8247,8.53538179397583,-2.173817604780197,112.453,756.7,5.182876712,756.7,5.182876712,2.37701,0.637541,0.535993,2.37701,-0.637541,4.28534,41.709999084472656,0.08805031,3B,/players/manny-machado/11493/stats/batting,29,NL,Manny Machado,592518,11493,11493
DET,Tigers,149.63,560.125,642.619,144.062,99.6609,26.0826,0.821573,17.4974,79.5526,68.9367,71.7575,0.29112,110.574,3.96868,5.52623,1.24103,10.6223,5.50556,2.42776,0.257197,0.342682,0.400411,0.743093,0.327304,0.111664,0.172067,0.648958,0.143214,3.17407,0.289238,-0.661157,,83.3648,7.43445,-2.50304,-1.04903,-1.71018,2.8245,5.682588219642639,-0.19393301010131836,109.761,721.1,4.807333333,721.1,4.807333333,2.4111,-1.02755,0.499769,2.4111,1.02755,4.33364,240.13999938964844,0.06944444,2B,/players/gleyber-torres/16997/stats/batting,6,AL,Gleyber Torres,650402,16997,16997
LAD,Dodgers,141.743,529.533,579.159,135.288,82.737,28.2754,1.62798,22.6481,73.6151,76.6749,35.4292,0.634793,128.29,8.29923,5.0013,0.896261,7.16447,9.98823,3.59748,0.255486,0.309577,0.443342,0.752918,0.324055,0.0611735,0.22151,0.276165,0.187855,4.65406,0.293643,0.268729,,73.6043,5.17216,1.06789,-0.306279,-0.0375495,2.78535,4.970794674009085,2.651865005493164,107.317,671.6,4.729577464,671.6,4.729577464,2.1716,-2.04423,0.242025,2.1716,2.04423,4.6773,141.13999938964844,0.0,OF,/players/andy-pages/24816/stats/batting,22,NL,Andy Pages,681624,24816,24816
HOU,Astros,130.423,494.734,550.818,130.327,89.2231,24.3397,0.776253,15.9879,64.9855,63.587,49.1865,1.78793,108.629,3.15015,3.54927,0.198027,12.5498,0.271012,0.131273,0.263428,0.331742,0.412713,0.744455,0.324429,0.0892972,0.197214,0.452793,0.149284,1.9053,0.305992,0.00226167,,70.1699,5.08652,1.38419,-0.922284,-0.920022,2.77488,4.6670843958854675,3.496283173561096,108.606,614.7,4.728461538,614.7,4.728461538,2.01245,0.249247,0.658915,2.01245,-0.249247,4.12145,270.510009765625,0.0,SS,/players/carlos-correa/14162/stats/batting,21,AL,Carlos Correa,621043,14162,14162
ATH,Athletics,150.535,571.526,642.815,150.947,85.5756,30.8254,1.75213,32.7942,87.3215,96.1813,60.7225,2.82386,163.217,6.43337,3.91343,0.219308,8.62616,6.34473,1.76519,0.264113,0.33941,0.496319,0.835729,0.356967,0.0944635,0.253909,0.372036,0.232207,3.93295,0.311397,-0.429702,,98.8713,22.9178,-1.6082,-0.443574,-0.873276,2.74448,21.862653970718384,-16.79378318786621,129.926,891.9,5.906622516,891.9,5.906622516,1.74027,-0.494438,0.962398,1.74027,0.494438,3.7168,55.599998474121094,0.82822086,DH/OF,/players/brent-rooker/19627/stats/batting,10,AL,Brent Rooker,667670,19627,19627
STL,Cardinals,143.575,550.958,603.028,137.797,94.8031,28.0145,2.33368,12.6453,71.3443,59.9791,40.435,0.153526,109.264,4.85756,4.1767,2.60077,8.24819,14.8635,3.70701,0.250104,0.304931,0.378276,0.683208,0.299114,0.0670532,0.181192,0.370067,0.128173,5.15514,0.288882,0.245532,,64.4271,-6.82536,5.74844,0.530765,0.776297,2.71997,-6.219629645347595,12.39542818069458,90.1843,588.9,4.089583333,588.9,4.089583333,2.75214,1.10693,0.558675,2.75214,-1.10693,4.2551,263.1400146484375,0.0,SS,/players/masyn-winn/27479/stats/batting,28,NL,Masyn Winn,691026,27479,27479
CHC,Cubs,145.075,550.14,601.791,152.668,116.673,26.4334,2.97277,6.58892,73.2582,55.1325,38.1178,0.98169,56.1237,8.96783,3.88387,0.681679,9.64218,25.811,6.28176,0.277507,0.332308,0.372293,0.704601,0.310494,0.0633406,0.0932611,0.679174,0.0947863,5.94749,0.297324,0.527982,,69.8549,-1.25129,3.26257,1.51512,2.0431,2.71992,0.6215912103652954,5.595639705657959,98.0014,638.7,4.404827586,638.7,4.404827586,3.0735,-0.546263,1.54476,3.0735,0.546263,2.94032,103.80000305175781,0.0,2B/SS,/players/nico-hoerner/21479/stats/batting,17,NL,Nico Hoerner,663538,21479,21479
MIL,Brewers,145.846,583.352,632.518,156.658,95.9203,33.7243,3.66569,23.3478,87.2274,84.262,39.2174,2.3137,128.059,3.76607,4.71408,1.46915,9.01423,23.7844,6.52837,0.268548,0.316364,0.458997,0.775362,0.33158,0.062002,0.202459,0.306244,0.190449,6.20521,0.305296,0.862298,,84.2502,9.51323,-0.611507,1.18169,2.04398,2.65282,12.151371479034424,-7.266845107078552,113.483,788.8,5.402739726,788.8,5.402739726,1.15674,-0.0613655,0.387337,1.15674,0.0613655,4.48355,20.030000686645508,0.01324503,OF,/players/jackson-chourio/28806/stats/batting,23,NL,Jackson Chourio,694192,28806,28806
MIN,Twins,125.163,466.671,531.189,124.559,85.4769,26.3752,1.66221,11.0449,68.9607,54.9687,48.8812,0.958448,91.0042,10.4491,4.58667,0.600409,8.37501,23.7809,5.88443,0.26691,0.346577,0.401554,0.748131,0.329035,0.0920223,0.171322,0.537131,0.134644,5.71799,0.307453,-0.507913,,69.6559,6.89184,-1.25144,1.39677,0.888856,2.64089,7.428721725940704,0.10063958168029785,110.446,629.0,5.032,629.0,5.032,1.69689,0.870032,1.13524,1.69689,-0.870032,3.48635,152.1999969482422,0.16326531,2B,/players/luke-keaschall/33321/stats/batting,8,AL,Luke Keaschall,807712,33321,33321
PHI,Phillies,121.436,434.553,476.571,109.732,72.5604,21.0248,2.16966,13.977,55.3783,53.909,31.1884,0.924137,114.898,7.26029,3.06538,0.503585,8.32558,6.77248,2.11944,0.252517,0.31126,0.407377,0.718637,0.312401,0.0654433,0.241093,0.271445,0.154861,4.62645,0.310143,-0.214588,,56.0573,-0.253258,2.16619,-0.240197,-0.454785,2.63922,-1.5962686240673065,11.536274433135986,97.9791,506.6,4.186776859,506.6,4.186776859,2.13459,0.039333,0.42083,2.13459,-0.039333,4.43889,215.1699981689453,0.0075188,C,/players/jt-realmuto/11739/stats/batting,26,NL,J.T. Realmuto,592663,11739,11739
SDP,Padres,137.601,512.016,568.617,135.152,96.2337,24.8595,1.18033,12.8787,66.4976,59.2494,45.8767,1.59032,99.716,4.41859,5.50773,0.798028,11.4191,16.5154,3.81672,0.263961,0.326596,0.392583,0.719179,0.314296,0.0806812,0.175366,0.460073,0.128622,4.80828,0.301963,0.17648,,67.7595,0.573046,-1.26797,0.783231,0.959711,2.63136,1.3719189167022705,5.102453589439392,100.613,615.5,4.460144927,615.5,4.460144927,3.09136,-0.667133,0.73802,3.09136,0.667133,4.01597,222.60000610351562,0.06716418,SS,/players/xander-bogaerts/12161/stats/batting,29,NL,Xander Bogaerts,593428,12161,12161
SEA,Mariners,133.188,508.822,572.165,138.53,97.5757,27.1065,1.23149,12.6166,67.5794,58.7484,48.2851,1.96052,76.556,9.76931,3.54499,1.7438,9.66759,4.69166,2.31906,0.272257,0.344631,0.404758,0.749388,0.328575,0.0843902,0.133801,0.630716,0.132501,3.38918,0.297532,-0.0820733,,74.8154,7.20968,-1.06236,-1.02584,-1.10791,2.61696,5.939921140670776,0.27363431453704834,110.422,653.5,4.913533834,653.5,4.913533834,2.14123,-0.201144,0.85684,2.14123,0.201144,3.85755,284.05999755859375,0.01587302,2B/OF,/players/brendan-donovan/24679/stats/batting,11,AL,Brendan Donovan,680977,24679,24679
WSN,Nationals,139.448,548.497,605.044,136.021,85.928,28.8818,3.76495,17.4467,79.6997,63.6775,38.3199,1.59355,116.648,12.6247,3.84662,1.75575,6.75051,29.4802,7.01369,0.24799,0.309912,0.409799,0.719711,0.312462,0.0633342,0.192793,0.328508,0.161809,6.77218,0.283503,0.564251,,71.1994,-0.291187,-3.26243,2.13074,2.69499,2.58755,2.445426255464554,2.7152891159057617,99.652,668.8,4.811510791,668.8,4.811510791,2.15065,0.168872,1.10866,2.15065,-0.168872,3.52179,56.540000915527344,0.00699301,SS,/players/cj-abrams/25768/stats/batting,24,NL,CJ Abrams,682928,25768,25768
ATL,Braves,137.528,527.943,563.188,139.936,91.1542,26.2793,3.14111,19.3615,67.9653,69.8694,24.65,1.52633,109.369,4.35804,4.10877,2.12784,8.39999,17.686,4.95071,0.265059,0.301116,0.436756,0.737872,0.316149,0.0437687,0.194196,0.225384,0.171697,5.5555,0.298954,0.527092,,67.9596,1.41466,1.98127,0.726598,1.25369,2.58036,2.379345417022705,4.103619813919067,101.686,634.3,4.596376811,634.3,4.596376811,2.782,-0.790645,0.464155,2.782,0.790645,4.38113,101.69000244140625,0.0,OF,/players/michael-harris-ii/25931/stats/batting,16,NL,Michael Harris II,671739,25931,25931
CHC,Cubs,139.356,509.081,579.451,126.776,70.8181,25.0005,2.53163,28.426,76.892,78.0871,58.8488,1.47446,145.237,7.56148,3.32701,0.632011,6.99492,3.45585,0.817101,0.249029,0.33376,0.475598,0.809358,0.347887,0.10156,0.250645,0.405193,0.226568,3.82934,0.290336,-0.694382,,84.8535,16.387,0.300619,-0.539649,-1.23403,2.46029,14.98904812335968,-10.55337455868721,123.688,758.9,5.45971223,758.9,5.45971223,1.61707,-0.201663,0.787463,1.61707,0.201663,3.95005,111.66000366210938,0.0130719,1B,/players/michael-busch/26319/stats/batting,17,NL,Michael Busch,683737,26319,26319
SEA,Mariners,143.87,517.724,597.281,124.663,88.717,23.9722,0.886747,11.0869,64.0736,54.7368,68.0584,0.748385,115.447,4.83543,3.22445,3.43789,10.313,5.59263,1.29498,0.24079,0.332675,0.354762,0.687437,0.307415,0.113947,0.193288,0.589518,0.113972,3.29265,0.287961,-0.279108,,67.8381,-2.73525,-4.56742,-0.473753,-0.752861,2.44509,1.247602105140686,2.0932259559631348,102.842,588.3,4.085416666,588.3,4.085416666,3.14025,1.01103,0.281129,3.14025,-1.01103,4.62516,385.6600036621094,0.0,SS,/players/jp-crawford/15491/stats/batting,11,AL,J.P. Crawford,641487,15491,15491
WSN,Nationals,145.784,551.535,632.659,142.458,85.5956,30.6658,2.00375,24.1931,82.9462,79.8539,73.7066,4.77178,187.053,3.4409,3.35636,0.619325,9.48584,15.7634,5.67768,0.258294,0.347456,0.452756,0.800212,0.345212,0.116503,0.295662,0.394041,0.194462,4.88143,0.344149,0.585856,,91.2711,16.5176,-1.84806,-0.215313,0.370543,2.4258,16.93164524435997,-14.270615696907043,122.086,814.7,5.580136986,814.7,5.580136986,2.54678,-0.29351,0.215589,2.54678,0.29351,4.71255,34.88999938964844,0.21153846,OF,/players/james-wood/29518/stats/batting,24,NL,James Wood,695578,29518,29518
BAL,Orioles,150.107,556.275,633.972,134.703,79.8261,25.7498,1.76241,27.3643,79.9892,84.0987,65.5943,0.45734,154.381,5.80753,5.79746,0.497901,9.42345,4.69888,1.65173,0.242151,0.325356,0.442353,0.767709,0.332466,0.103466,0.243514,0.424885,0.200202,3.63526,0.282227,-0.69631,,84.8998,9.99113,-0.952641,-0.731975,-1.42829,2.42548,9.78836178779602,-7.902031481266022,115.011,760.5,5.07,760.5,5.07,1.20673,-0.571522,0.913406,1.20673,0.571522,3.78213,161.77000427246094,0.02547771,OF,/players/taylor-ward/17548/stats/batting,2,AL,Taylor Ward,621493,17548,17548
CHC,Cubs,141.698,533.883,607.679,135.998,80.6976,26.2732,3.22706,25.7998,76.5927,84.8709,65.0661,1.84847,152.696,3.26696,5.20484,0.25851,8.16691,7.50701,3.01115,0.254733,0.336391,0.461009,0.7974,0.343232,0.107073,0.251277,0.426116,0.206275,4.39021,0.305603,-0.34365,,86.6906,14.8886,-3.25232,-0.703365,-1.04702,2.41931,13.669735789299011,-10.58992314338684,120.491,775.3,5.459859154,775.3,5.459859154,2.06238,-0.178071,0.584122,2.06238,0.178071,4.22117,103.05999755859375,0.68,DH/OF,/players/seiya-suzuki/30116/stats/batting,17,NL,Seiya Suzuki,673548,30116,30116
BAL,Orioles,132.89,505.078,569.411,125.518,83.2494,24.3924,2.46385,15.412,75.4213,56.0631,56.0519,1.19803,126.477,4.78071,2.83848,0.661814,8.07119,14.7571,5.25894,0.248512,0.32765,0.398105,0.725754,0.31836,0.0984384,0.222118,0.44318,0.149593,5.28775,0.300813,0.115173,,69.7326,2.45237,-1.69362,-0.145476,-0.0303031,2.41727,3.5227828938513994,0.5054017305374146,105.294,620.1,4.662406015,620.1,4.662406015,2.11542,0.0325922,0.582168,2.11542,-0.0325922,4.22378,141.7100067138672,0.02649007,2B,/players/jackson-holliday/31781/stats/batting,2,AL,Jackson Holliday,702616,31781,31781
ATL,Braves,130.193,462.785,515.639,119.88,77.7974,21.4037,0.970487,19.708,61.1641,74.4305,45.9859,0.636298,90.3097,4.34118,2.30469,0.222479,10.6617,0.724878,0.182734,0.25904,0.330231,0.43724,0.767472,0.333404,0.0891823,0.175141,0.509202,0.178201,2.33901,0.282117,-0.259087,,69.4457,8.51897,-2.66768,-0.771492,-1.03058,2.41664,7.2237855195999146,-0.7589902877807617,113.507,615.5,4.734615384,615.5,4.734615384,2.98861,0.186403,0.675777,2.98861,-0.186403,4.09896,90.33999633789062,0.11009174,C,/players/drake-baldwin/31539/stats/batting,16,NL,Drake Baldwin,686948,31539,31539
HOU,Astros,139.534,542.816,602.87,142.794,95.9226,25.8103,0.908684,20.152,78.2665,70.2108,50.2841,2.4129,103.064,5.33,3.62804,0.811814,11.9683,11.8756,3.71252,0.26306,0.329549,0.425332,0.754881,0.327535,0.0834079,0.170955,0.487893,0.162271,4.18266,0.289776,-0.348069,,78.3211,7.0873,-3.59838,-0.129692,-0.477761,2.39408,7.157431364059448,-4.507549405097961,110.745,703.5,5.025,703.5,5.025,3.01437,-0.0420887,0.287784,3.01437,0.0420887,4.61629,124.13999938964844,0.30246914,2B,/players/jose-altuve/5417/stats/batting,21,AL,Jose Altuve,514888,5417,5417
PIT,Pirates,126.022,462.303,524.434,109.676,63.9006,21.7484,3.015,21.0116,67.9512,63.8293,54.071,3.2352,156.883,3.62762,3.96898,0.463492,5.71211,27.4874,5.54775,0.237238,0.319434,0.433674,0.753109,0.324488,0.103104,0.299148,0.344657,0.196437,6.66534,0.307459,-0.00800257,,66.8339,4.868,-1.63043,2.44418,2.43617,2.38524,6.157044887542725,-0.2918128967285156,105.986,640.8,5.085714285,640.8,5.085714285,2.79967,1.35412,1.08529,2.79967,-1.35412,3.55294,108.56999969482422,0.0234375,SS/OF,/players/oneil-cruz/21711/stats/batting,27,NL,Oneil Cruz,665833,21711,21711
LAD,Dodgers,112.123,378.141,455.163,83.9549,45.5691,15.6151,1.11598,21.6547,60.843,64.1215,66.1911,2.35383,111.243,5.99871,4.63694,0.195315,4.85764,3.06498,0.587391,0.22202,0.3432,0.441016,0.784216,0.340517,0.145423,0.244403,0.595012,0.218996,3.6563,0.249321,-0.919613,,63.9295,10.1485,-2.23771,-0.389418,-1.30903,2.38321,8.710734963417053,-0.8220105171203613,118.625,570.2,5.091071428,570.2,5.091071428,3.60783,0.614917,0.631119,3.60783,-0.614917,4.15851,267.3399963378906,0.0,1B/3B,/players/max-muncy/13301/stats/batting,22,NL,Max Muncy,571970,13301,13301
TBR,Rays,143.432,552.134,619.808,159.302,111.49,27.587,0.837198,19.3883,73.8011,74.8376,57.3195,1.78392,92.0112,5.81081,3.91265,0.630919,14.9749,1.85713,0.881016,0.288521,0.359239,0.446863,0.806102,0.350414,0.0924794,0.148451,0.622962,0.158342,2.28984,0.314662,-0.594486,,92.0351,18.8,-0.201154,-1.13037,-1.72486,2.38146,16.899853706359863,-14.600549101829529,125.424,793.9,5.551748251,793.9,5.551748251,2.70435,-0.246468,1.24806,2.70435,0.246468,3.33592,132.60000610351562,0.75496689,1B/3B,/players/yandy-diaz/16578/stats/batting,12,AL,Yandy Díaz,650490,16578,16578
