Team,ShortName,W,L,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,IBB,HBP,ERA,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,GB%,AVG,BABIP,LOB%,FIP,FPTS,FPTS_IP,SPTS,SPTS_IP,WAR,RA9-WAR,QS,ADP,UPURL,positionDB,teamid,playerTeamId,League,PlayerName,xMLBAMID,playerids,playerid
SDP,Padres,2,1,0,26,13,1,,26.0,103,14,7,6,2,45,10,,1,2.02657,0.922617,15.1995,3.37778,4.49986,0.624906,0.431849,0.0959694,0.3358793333172798,,0.156288,0.274067,0.819174,1.85161,257.4,9.899999999999999,230.0,8.846153846153847,1.14102,1.03362,0,27.860000610351562,/players/mason-miller/31757/stats/pitching,P,29,29.0,NL,Mason Miller,695243,31757,31757
NYM,Mets,4,3,11,11,0,0,,63.0,269,55,28,25,6,68,25,,5,3.59728,1.25324,9.65204,3.49843,2.75897,0.90268,0.253299,0.0918094,0.16148973256349564,,0.2298,0.295145,0.733346,3.67479,295.40000000000003,4.688888888888889,283.0,4.492063492063492,1.13678,1.07813,6,87.29000091552734,/players/nolan-mclean/33703/stats/pitching,P,25,25.0,NL,Nolan McLean,690997,33703,33703
TEX,Rangers,4,4,11,11,0,0,,68.0,282,63,32,29,9,67,18,,3,3.85251,1.18132,8.9187,2.34514,3.80306,1.23876,0.238932,0.0628264,0.1761060580611229,,0.239575,0.288475,0.723469,3.82027,299.70000000000005,4.407352941176471,294.0,4.323529411764706,1.13457,1.08011,6,132.50999450683594,/players/nathan-eovaldi/9132/stats/pitching,P,13,13.0,AL,Nathan Eovaldi,543135,9132,9132
LAA,Angels,4,4,12,12,0,0,,67.0,288,61,32,29,6,66,31,,4,3.93442,1.36767,8.83948,4.11943,2.1458,0.790113,0.227782,0.106152,0.12162955105304718,,0.239544,0.301298,0.713759,3.81671,290.4,4.334328358208955,284.0,4.2388059701492535,1.12703,1.11132,6,321.80999755859375,/players/jose-soriano/22100/stats/pitching,P,1,1.0,AL,José Soriano,667755,22100,22100
BAL,Orioles,4,3,11,11,0,0,,62.0,264,56,29,27,7,63,24,,2,3.90532,1.29778,9.20527,3.48117,2.6443,1.01366,0.240272,0.0908642,0.14940815418958664,,0.237644,0.295911,0.724828,3.78927,275.0999999999999,4.437096774193547,267.0,4.306451612903226,1.06682,0.991671,6,72.95999908447266,/players/kyle-bradish/24586/stats/pitching,P,2,2.0,AL,Kyle Bradish,680694,24586,24586
NYY,Yankees,4,4,12,12,0,0,,71.0,298,66,35,32,11,70,20,,2,4.04675,1.19592,8.78156,2.4708,3.55413,1.36241,0.233313,0.0656455,0.16766748577356339,,0.237849,0.280337,0.722146,4.04141,292.5,4.119718309859155,286.0,4.028169014084507,1.06597,0.922321,6,232.89999389648438,/players/gerrit-cole/13125/stats/pitching,P,9,9.0,AL,Gerrit Cole,543037,13125,13125
WSN,Nationals,3,4,11,11,0,0,,62.0,260,60,30,28,8,58,16,,3,4.07219,1.24839,8.48861,2.39739,3.54077,1.20032,0.223255,0.0630527,0.16020211577415466,,0.251346,0.299826,0.712268,3.90072,263.4,4.248387096774193,265.0,4.274193548387097,1.06266,0.931292,6,999.0,/players/foster-griffin/16432/stats/pitching,P,24,24.0,NL,Foster Griffin,656492,16432,16432
DET,Tigers,4,3,11,11,0,0,,57.0,239,54,26,24,7,53,16,,2,3.83368,1.23572,8.43903,2.50115,3.37407,1.0965,0.222748,0.0660178,0.15673046559095383,,0.245574,0.294276,0.726843,3.73649,247.29999999999993,4.338596491228069,246.0,4.315789473684211,1.05669,1.00137,6,289.6499938964844,/players/casey-mize/20492/stats/pitching,P,6,6.0,AL,Casey Mize,663554,20492,20492
PHI,Phillies,4,4,12,12,0,0,,66.0,278,64,35,32,11,66,18,,2,4.36877,1.25365,8.99567,2.52767,3.55888,1.43747,0.236352,0.066412,0.16994032263755798,,0.248052,0.294326,0.706818,4.09911,258.70000000000005,3.9196969696969703,259.0,3.9242424242424243,1.05133,0.73659,6,205.52999877929688,/players/aaron-nola/16149/stats/pitching,P,26,26.0,NL,Aaron Nola,605400,16149,16149
SDP,Padres,4,4,12,12,0,0,,67.0,285,61,32,29,8,66,26,,4,3.94556,1.31288,8.86533,3.51512,2.52205,1.14129,0.229757,0.0910992,0.13865796476602554,,0.240181,0.291582,0.738089,4.12039,280.79999999999995,4.191044776119402,273.0,4.074626865671642,1.0243,0.925804,6,129.55999755859375,/players/michael-king/19853/stats/pitching,P,29,29.0,NL,Michael King,650633,19853,19853
MIA,Marlins,3,3,11,11,0,0,,60.0,254,55,28,26,7,61,21,,3,3.89711,1.28216,9.17868,3.22022,2.85032,1.09551,0.240043,0.0842159,0.15582680702209473,,0.240526,0.297108,0.730532,3.85964,264.9,4.415,259.0,4.316666666666666,1.02421,1.0255,6,281.45001220703125,/players/max-meyer/27474/stats/pitching,P,20,20.0,NL,Max Meyer,676974,27474,27474
NYM,Mets,4,4,12,12,0,0,,64.0,271,56,31,29,9,67,25,,3,4.02073,1.2646,9.4904,3.54152,2.67975,1.20545,0.248272,0.0926472,0.1556243747472763,,0.228745,0.281388,0.725538,4.05003,267.30000000000007,4.176562500000001,253.0,3.953125,1.00332,0.821993,6,56.36000061035156,/players/freddy-peralta/18679/stats/pitching,P,25,25.0,NL,Freddy Peralta,642547,18679,18679
LAD,Dodgers,3,2,9,9,0,0,,46.0,193,37,20,18,5,57,21,,1,3.5752,1.2604,11.1958,4.13179,2.70968,1.01124,0.294256,0.108594,0.18566158413887024,,0.213983,0.288457,0.750898,3.52132,230.70000000000005,5.015217391304349,213.0,4.630434782608695,0.999727,0.928913,5,178.41000366210938,/players/blake-snell/13543/stats/pitching,P,22,22.0,NL,Blake Snell,605483,13543,13543
STL,Cardinals,5,4,12,19,0,0,,72.0,307,66,35,32,8,67,25,,5,3.96215,1.26581,8.38038,3.15046,2.66005,0.98687,0.219502,0.0825179,0.1369836926460266,,0.239253,0.289261,0.709066,3.90701,306.80000000000007,4.261111111111112,300.0,4.166666666666667,0.997927,0.943078,6,414.6700134277344,/players/dustin-may/19716/stats/pitching,P,28,28.0,NL,Dustin May,669160,19716,19716
CLE,Guardians,4,4,11,11,0,0,,62.0,262,58,29,26,7,60,21,,3,3.84064,1.28061,8.70203,3.04713,2.85581,1.09329,0.227581,0.0796905,0.14789021760225296,,0.243573,0.295249,0.735443,3.88859,269.8999999999999,4.353225806451611,267.0,4.306451612903226,0.991573,0.9611,6,294.17999267578125,/players/parker-messick/31986/stats/pitching,P,5,5.0,AL,Parker Messick,800048,31986,31986
WSN,Nationals,3,3,11,11,0,0,,54.0,229,50,25,23,6,53,18,,5,3.84785,1.25849,8.79824,2.99144,2.94114,0.917373,0.231044,0.0785562,0.15248826891183853,,0.2428,0.301369,0.709991,3.72074,232.8,4.311111111111111,229.0,4.2407407407407405,0.990883,0.928385,6,305.2200012207031,/players/cade-cavalli/27473/stats/pitching,P,24,24.0,NL,Cade Cavalli,676917,27473,27473
CLE,Guardians,4,4,12,12,0,0,,67.0,283,59,30,28,9,74,26,,2,3.75476,1.25627,9.95122,3.43926,2.89342,1.18035,0.261845,0.0904967,0.171348474919796,,0.229689,0.289224,0.749131,3.84473,295.69999999999993,4.4134328358208945,282.0,4.208955223880597,0.986872,1.17971,7,144.74000549316406,/players/gavin-williams/30122/stats/pitching,P,5,5.0,AL,Gavin Williams,668909,30122,30122
PHI,Phillies,3,1,0,26,12,1,,26.0,104,20,8,7,1,33,8,,1,2.40204,1.04966,11.5369,2.65493,4.34546,0.486417,0.319337,0.0734875,0.2458491250872612,,0.205644,0.3002,0.774378,2.27235,231.09999999999997,8.888461538461538,220.0,8.461538461538462,0.971611,0.936892,0,41.84000015258789,/players/jhoan-duran/21029/stats/pitching,P,26,26.0,NL,Jhoan Duran,661395,21029,21029
CHC,Cubs,4,3,11,11,0,0,,60.0,251,56,28,26,8,55,17,,3,3.91241,1.23228,8.22147,2.62869,3.12759,1.17195,0.217387,0.0695063,0.1478811725974083,,0.243458,0.287418,0.725219,3.98699,250.00000000000003,4.166666666666667,246.0,4.1,0.969995,0.950062,6,212.75999450683594,/players/matthew-boyd/15440/stats/pitching,P,17,17.0,NL,Matthew Boyd,571510,15440,15440
