Team,ShortName,W,L,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,IBB,HBP,ERA,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,GB%,AVG,BABIP,LOB%,FIP,FPTS,FPTS_IP,SPTS,SPTS_IP,WAR,RA9-WAR,QS,ADP,UPURL,positionDB,teamid,playerTeamId,League,PlayerName,xMLBAMID,playerids,playerid
LAD,Dodgers,6,3,13,13,0,0,,80.0,325,66,32,29,8,85,23,,3,3.31057,1.11109,9.59717,2.5538,3.758,0.923486,0.262435,0.0698335,0.19260121881961823,,0.220782,0.281083,0.735204,3.25322,414.0,5.175,388.0,4.85,1.98265,1.82917,8,26.639999389648438,/players/yoshinobu-yamamoto/33825/stats/pitching,P,22.0,22.0,NL,Yoshinobu Yamamoto,808967,33825,33825
TBR,Rays,6,4,16,16,0,0,,89.0,363,79,38,35,10,85,22,,3,3.53449,1.12468,8.52193,2.20018,3.87329,0.968081,0.232765,0.0600951,0.17267034947872162,,0.232234,0.282425,0.716371,3.44176,425.20000000000005,4.777528089887641,410.0,4.606741573033708,1.93529,1.90548,9,132.36000061035156,/players/drew-rasmussen/25385/stats/pitching,P,12.0,12.0,AL,Drew Rasmussen,656876,25385,25385
TOR,Blue Jays,6,5,17,17,0,0,,100.0,413,91,47,43,13,99,27,,2,3.8843,1.18403,8.85913,2.45103,3.61445,1.17445,0.239148,0.0661644,0.17298348248004913,,0.238558,0.288601,0.713957,3.71477,454.5,4.545,442.0,4.42,1.90884,1.61234,9,112.94999694824219,/players/kevin-gausman/14107/stats/pitching,P,14.0,14.0,AL,Kevin Gausman,592332,14107,14107
HOU,Astros,6,4,15,15,0,0,,87.0,360,73,36,33,9,97,30,,3,3.43245,1.17562,9.94873,3.05127,3.26052,0.958827,0.267993,0.0821933,0.18579933792352676,,0.223295,0.288032,0.741449,3.41268,438.3,5.037931034482758,413.0,4.747126436781609,1.83088,1.93135,9,36.189998626708984,/players/hunter-brown/25880/stats/pitching,P,21.0,21.0,AL,Hunter Brown,686613,25880,25880
MIL,Brewers,6,4,15,19,0,0,,88.0,362,65,37,34,10,110,36,,6,3.49625,1.16078,11.3445,3.72343,3.0468,0.984402,0.304889,0.100069,0.20482031255960464,,0.20428,0.278809,0.73292,3.43656,453.20000000000005,5.15,404.0,4.590909090909091,1.78787,1.68292,8,114.13999938964844,/players/jacob-misiorowski/31623/stats/pitching,P,23.0,23.0,NL,Jacob Misiorowski,694819,31623,31623
DET,Tigers,6,5,16,16,0,0,,99.0,418,91,45,41,9,89,34,,5,3.7246,1.26506,8.10994,3.09474,2.62056,0.803564,0.213282,0.081388,0.13189376890659332,,0.240446,0.292843,0.715074,3.6437,446.29999999999995,4.508080808080807,439.0,4.434343434343434,1.76911,1.79999,9,81.13999938964844,/players/framber-valdez/17295/stats/pitching,P,6.0,6.0,AL,Framber Valdez,664285,17295,17295
MIN,Twins,5,5,15,15,0,0,,86.0,346,73,39,36,12,94,20,,4,3.75295,1.0884,9.92322,2.07664,4.7785,1.30413,0.272325,0.0569897,0.2153356783092022,,0.227639,0.282822,0.717245,3.62581,414.99999999999994,4.825581395348837,390.0,4.534883720930233,1.73371,1.59305,8,78.52999877929688,/players/joe-ryan/21390/stats/pitching,P,8.0,8.0,AL,Joe Ryan,657746,21390,21390
SEA,Mariners,6,5,16,16,0,0,,91.0,366,76,39,36,13,100,21,,3,3.55234,1.06668,9.90289,2.07216,4.77902,1.2496,0.274074,0.0573495,0.2167249694466591,,0.223263,0.278229,0.731004,3.513,443.9,4.878021978021978,414.0,4.549450549450549,1.72059,1.60502,9,37.150001525878906,/players/logan-gilbert/22250/stats/pitching,P,11.0,11.0,AL,Logan Gilbert,669302,22250,22250
TEX,Rangers,6,5,15,15,0,0,,92.0,376,82,41,38,11,88,23,,4,3.71752,1.13928,8.6281,2.25795,3.82121,1.08456,0.234159,0.0612788,0.1728806346654892,,0.233888,0.282396,0.711237,3.64034,427.3,4.644565217391304,412.0,4.478260869565218,1.7133,1.68661,8,132.50999450683594,/players/nathan-eovaldi/9132/stats/pitching,P,13.0,13.0,AL,Nathan Eovaldi,543135,9132,9132
BOS,Red Sox,6,5,15,15,0,0,,89.0,370,84,42,39,11,90,24,,3,3.92553,1.21156,9.11156,2.4021,3.79316,1.12042,0.24369,0.0642445,0.17944523692131042,,0.245069,0.301779,0.710962,3.5969,403.9,4.538202247191011,401.0,4.50561797752809,1.70975,1.62186,8,138.08999633789062,/players/sonny-gray/12768/stats/pitching,P,3.0,3.0,AL,Sonny Gray,543243,12768,12768
LAD,Dodgers,5,3,12,12,0,0,,68.0,277,54,27,25,8,80,22,,3,3.2627,1.10465,10.5341,2.83611,3.71428,0.996872,0.288185,0.0775883,0.2105964794754982,,0.213412,0.280676,0.748333,3.28883,349.4000000000001,5.138235294117648,321.0,4.720588235294118,1.70728,1.57457,7,1.2699999809265137,/players/shohei-ohtani/19755/stats/batting,DH,22.0,22.0,NL,Shohei Ohtani,660271,19755,19755
CIN,Reds,4,4,13,17,0,0,,72.0,293,60,31,28,10,85,23,,2,3.5643,1.15212,10.6272,2.87428,3.69732,1.21365,0.289005,0.0781661,0.21083914488554,,0.222498,0.287547,0.749119,3.5243,348.80000000000007,4.844444444444445,325.0,4.513888888888889,1.70405,1.51874,7,109.72000122070312,/players/chase-burns/35333/stats/pitching,P,18.0,18.0,NL,Chase Burns,695505,35333,35333
CHC,Cubs,5,5,13,23,0,0,,95.0,393,83,44,40,11,102,30,,3,3.81719,1.20317,9.67146,2.90119,3.33362,1.03879,0.258721,0.0776096,0.18111132830381393,,0.232106,0.293834,0.712528,3.5312,456.90000000000003,4.809473684210527,437.0,4.6,1.67612,1.26941,6,733.6500244140625,/players/ben-brown/23590/stats/pitching,P,17.0,17.0,NL,Ben Brown,676962,23590,23590
SEA,Mariners,6,4,14,14,0,0,,85.0,339,70,35,32,11,85,18,,3,3.43894,1.03915,9.03539,1.88077,4.80408,1.19281,0.250858,0.0522176,0.19863992184400558,,0.221013,0.2663,0.730809,3.55635,418.70000000000005,4.925882352941177,389.0,4.576470588235294,1.64725,1.66344,8,34.77000045776367,/players/bryan-woo/30279/stats/pitching,P,11.0,11.0,AL,Bryan Woo,693433,30279,30279
NYY,Yankees,6,5,16,16,0,0,,97.0,404,89,48,44,14,94,29,,4,4.065,1.21321,8.7498,2.71059,3.228,1.29473,0.233969,0.072481,0.16148771345615387,,0.238955,0.284436,0.713838,4.04523,403.20000000000016,4.156701030927836,392.0,4.041237113402062,1.60287,1.2872,8,232.89999389648438,/players/gerrit-cole/13125/stats/pitching,P,9.0,9.0,AL,Gerrit Cole,543037,13125,13125
SEA,Mariners,6,5,15,15,0,0,,87.0,358,82,39,36,10,83,18,,4,3.71396,1.14505,8.52729,1.87763,4.54152,1.06979,0.231361,0.0509435,0.18041755631566048,,0.243477,0.294117,0.711708,3.50174,407.6000000000001,4.6850574712643684,405.0,4.655172413793103,1.59161,1.34234,8,64.58000183105469,/players/george-kirby/25436/stats/pitching,P,11.0,11.0,AL,George Kirby,669923,25436,25436
PIT,Pirates,4,4,14,18,0,0,,81.0,339,76,36,33,8,78,24,,4,3.69832,1.23502,8.70235,2.65503,3.27768,0.932443,0.230732,0.0703947,0.16033687442541122,,0.244131,0.300875,0.723285,3.53771,375.4,4.6345679012345675,373.0,4.604938271604938,1.57778,1.49191,7,239.36000061035156,/players/braxton-ashcraft/23793/stats/pitching,P,27.0,27.0,NL,Braxton Ashcraft,677952,23793,23793
TBR,Rays,5,4,15,15,0,0,,83.0,340,72,38,35,10,84,26,,2,3.76642,1.19577,9.19353,2.88905,3.1822,1.09288,0.248105,0.0779667,0.17013859003782272,,0.23208,0.286842,0.722278,3.68349,388.00000000000006,4.674698795180723,369.0,4.445783132530121,1.54427,1.50391,8,182.99000549316406,/players/shane-mcclanahan/21483/stats/pitching,P,12.0,12.0,AL,Shane McClanahan,663556,21483,21483
LAA,Angels,4,5,15,21,0,0,,86.0,361,76,43,39,11,97,30,,4,4.08568,1.23094,10.1071,3.17774,3.18061,1.14386,0.268153,0.0843087,0.18384402990341187,,0.231755,0.295837,0.700375,3.71048,395.4999999999999,4.598837209302324,379.0,4.406976744186046,1.53626,1.11549,7,350.4599914550781,/players/reid-detmers/27468/stats/pitching,P,1.0,1.0,AL,Reid Detmers,672282,27468,27468
LAA,Angels,5,5,15,15,0,0,,90.0,385,79,41,38,8,87,40,,5,3.77386,1.32144,8.7175,4.0042,2.17709,0.788359,0.226025,0.10382,0.12220505625009537,,0.231486,0.288953,0.722102,3.80213,401.20000000000005,4.457777777777778,385.0,4.277777777777778,1.49532,1.66612,8,321.80999755859375,/players/jose-soriano/22100/stats/pitching,P,1.0,1.0,AL,José Soriano,667755,22100,22100
NYM,Mets,6,5,15,15,0,0,,89.0,376,77,40,37,10,92,34,,6,3.69536,1.23942,9.25451,3.4018,2.72048,0.970833,0.244043,0.089706,0.15433715283870697,,0.228411,0.285953,0.728701,3.77592,399.40000000000003,4.487640449438203,379.0,4.258426966292135,1.48643,1.42266,8,87.29000091552734,/players/nolan-mclean/33703/stats/pitching,P,25.0,25.0,NL,Nolan McLean,690997,33703,33703
NYM,Mets,6,5,16,16,0,0,,92.0,383,77,43,40,12,99,35,,4,3.90381,1.22999,9.72873,3.46115,2.81084,1.21537,0.258118,0.0918296,0.16628848016262054,,0.225119,0.27974,0.728688,3.99496,414.00000000000006,4.500000000000001,385.0,4.184782608695652,1.47408,1.29098,8,56.36000061035156,/players/freddy-peralta/18679/stats/pitching,P,25.0,25.0,NL,Freddy Peralta,642547,18679,18679
BOS,Red Sox,4,3,9,9,0,0,,56.0,226,46,22,20,6,67,15,,2,3.22724,1.09958,10.8089,2.449,4.41361,0.990062,0.297083,0.0673106,0.22977199405431747,,0.221398,0.295681,0.750675,3.04752,304.0000000000001,5.428571428571431,285.0,5.089285714285714,1.47071,1.49212,6,12.239999771118164,/players/garrett-crochet/27463/stats/pitching,P,3.0,3.0,AL,Garrett Crochet,676979,27463,27463
BAL,Orioles,5,4,15,15,0,0,,82.0,345,72,38,35,9,85,31,,4,3.79605,1.2477,9.36033,3.35341,2.79129,1.01047,0.247471,0.0886584,0.1588127687573433,,0.231196,0.28974,0.723731,3.73612,373.90000000000003,4.559756097560976,358.0,4.365853658536586,1.45781,1.34453,8,72.95999908447266,/players/kyle-bradish/24586/stats/pitching,P,2.0,2.0,AL,Kyle Bradish,680694,24586,24586
TEX,Rangers,5,6,16,16,0,0,,88.0,371,77,42,39,11,97,35,,4,3.96726,1.28124,9.89922,3.59595,2.75288,1.11592,0.259825,0.094383,0.16544212400913239,,0.232532,0.295078,0.724146,3.84079,392.7000000000001,4.462500000000001,374.0,4.25,1.44587,1.31605,8,164.82000732421875,/players/mackenzie-gore/22201/stats/pitching,P,13.0,13.0,AL,MacKenzie Gore,669022,22201,22201
NYY,Yankees,5,3,11,11,0,0,,67.0,278,59,27,25,6,62,20,,3,3.36194,1.18261,8.32829,2.70755,3.07595,0.81843,0.223833,0.0727688,0.1510644033551216,,0.232549,0.284937,0.735885,3.4626,323.5999999999999,4.829850746268655,312.0,4.656716417910448,1.42383,1.55283,7,50.04999923706055,/players/max-fried/13743/stats/pitching,P,9.0,9.0,AL,Max Fried,608331,13743,13743
PHI,Phillies,5,6,16,16,0,0,,92.0,386,89,47,43,14,90,26,,3,4.24625,1.25573,8.83959,2.59132,3.41123,1.38663,0.234126,0.0686339,0.1654921919107437,,0.24969,0.297008,0.714303,4.09965,370.20000000000016,4.023913043478262,371.0,4.032608695652174,1.40551,1.10792,8,205.52999877929688,/players/aaron-nola/16149/stats/pitching,P,26.0,26.0,NL,Aaron Nola,605400,16149,16149
MIA,Marlins,5,6,16,16,0,0,,97.0,411,96,50,46,12,79,28,,4,4.26503,1.27798,7.34163,2.57537,2.8507,1.09074,0.192536,0.0675398,0.12499623000621796,,0.253921,0.293229,0.688327,4.04023,382.6,3.9443298969072167,391.0,4.030927835051546,1.38932,1.10991,8,144.57000732421875,/players/sandy-alcantara/18684/stats/pitching,P,20.0,20.0,NL,Sandy Alcantara,645261,18684,18684
CLE,Guardians,5,4,15,15,0,0,,84.0,352,78,39,36,10,80,27,,4,3.87147,1.26011,8.56561,2.93159,2.92182,1.0831,0.225927,0.0773241,0.14860336482524872,,0.24305,0.293631,0.726017,3.86951,362.8,4.319047619047619,357.0,4.25,1.37542,1.38055,8,294.17999267578125,/players/parker-messick/31986/stats/pitching,P,5.0,5.0,AL,Parker Messick,800048,31986,31986
MIL,Brewers,5,4,14,14,0,0,,78.0,317,67,36,34,12,79,21,,3,3.8884,1.14064,9.15754,2.47712,3.69685,1.35929,0.248687,0.0672699,0.18141669780015945,,0.229221,0.274033,0.722158,3.9807,341.40000000000003,4.376923076923077,320.0,4.102564102564102,1.37085,1.245,7,143.82000732421875,/players/brandon-woodruff/16162/stats/pitching,P,23.0,23.0,NL,Brandon Woodruff,605540,16162,16162
CHC,Cubs,6,4,14,14,0,0,,82.0,340,75,38,35,11,78,24,,3,3.85616,1.20391,8.51603,2.59943,3.27611,1.15866,0.227686,0.0694988,0.15818721801042557,,0.239233,0.285932,0.72112,3.87736,351.5,4.286585365853658,342.0,4.170731707317073,1.36671,1.24969,8,212.75999450683594,/players/matthew-boyd/15440/stats/pitching,P,17.0,17.0,NL,Matthew Boyd,571510,15440,15440
SDP,Padres,5,5,15,15,0,0,,87.0,366,77,41,37,11,87,32,,4,3.8607,1.25286,9.04942,3.31614,2.7289,1.16234,0.238838,0.0875216,0.15131616592407227,,0.23308,0.283954,0.733726,4.01851,374.3,4.302298850574712,358.0,4.114942528735632,1.36038,1.16445,8,129.55999755859375,/players/michael-king/19853/stats/pitching,P,29.0,29.0,NL,Michael King,650633,19853,19853
CLE,Guardians,6,5,16,16,0,0,,91.0,385,79,43,39,11,98,37,,3,3.86373,1.2669,9.62393,3.63857,2.64497,1.11977,0.253715,0.0959236,0.15779174864292145,,0.228652,0.286248,0.732366,3.9089,408.69999999999993,4.49120879120879,388.0,4.263736263736264,1.33829,1.4165,9,144.74000549316406,/players/gavin-williams/30122/stats/pitching,P,5.0,5.0,AL,Gavin Williams,668909,30122,30122
NYY,Yankees,5,4,13,13,0,0,,72.0,299,62,32,29,8,74,25,,3,3.68827,1.2075,9.25677,3.08427,3.00129,1.05071,0.247154,0.0823495,0.16480499505996704,,0.229098,0.284483,0.729899,3.72464,337.2000000000001,4.6833333333333345,320.0,4.444444444444445,1.32527,1.33781,7,116.62999725341797,/players/cameron-schlittler/32095/stats/pitching,P,9.0,9.0,AL,Cam Schlittler,693645,32095,32095
DET,Tigers,5,4,14,14,0,0,,77.0,323,74,37,34,10,70,21,,3,3.99886,1.23188,8.19264,2.45517,3.33689,1.15981,0.217795,0.0652688,0.15252619981765747,,0.247884,0.293371,0.712269,3.89015,322.4000000000001,4.187012987012988,323.0,4.194805194805195,1.30656,1.1893,7,289.6499938964844,/players/casey-mize/20492/stats/pitching,P,6.0,6.0,AL,Casey Mize,663554,20492,20492
CIN,Reds,4,3,11,11,0,0,,62.0,254,50,28,26,9,73,21,,3,3.76722,1.14409,10.7114,2.993,3.57883,1.35459,0.289482,0.0808874,0.20859458297491074,,0.217969,0.27745,0.738299,3.84479,292.09999999999997,4.711290322580645,267.0,4.306451612903226,1.28208,1.22023,6,444.32000732421875,/players/hunter-greene/22182/stats/pitching,P,18.0,18.0,NL,Hunter Greene,668881,22182,22182
TOR,Blue Jays,5,4,14,14,0,0,,75.0,316,63,36,33,9,81,33,,2,3.96208,1.27979,9.70912,3.91957,2.47709,1.11677,0.255454,0.103127,0.15232733637094498,,0.224886,0.282275,0.724437,3.96571,337.5,4.5,315.0,4.2,1.27308,1.13048,7,194.2899932861328,/players/trey-yesavage/35456/stats/pitching,P,14.0,14.0,AL,Trey Yesavage,702056,35456,35456
DET,Tigers,4,5,14,14,0,0,,77.0,329,70,39,36,11,86,29,,4,4.16599,1.28752,9.9931,3.41224,2.9286,1.23634,0.26162,0.0893328,0.17228750884532928,,0.237898,0.299928,0.716199,3.94624,325.50000000000006,4.227272727272728,315.0,4.090909090909091,1.25946,0.984507,7,209.0,/players/jack-flaherty/17479/stats/pitching,P,6.0,6.0,AL,Jack Flaherty,656427,17479,17479
SDP,Padres,2,1,0,35,17,1,,35.0,138,20,10,9,3,56,14,,1,2.30361,0.965822,14.2055,3.54009,4.01276,0.701323,0.403793,0.100627,0.3031654357910156,,0.164388,0.270816,0.802599,2.2395,326.1,9.317142857142859,292.0,8.342857142857143,1.25507,1.25199,0,27.860000610351562,/players/mason-miller/31757/stats/pitching,P,29.0,29.0,NL,Mason Miller,695243,31757,31757
CLE,Guardians,5,6,16,16,0,0,,94.0,393,88,46,42,13,86,28,,4,4.08236,1.24414,8.27269,2.71914,3.0424,1.25748,0.218987,0.0719785,0.14700864255428314,,0.244552,0.287242,0.716337,4.11823,382.90000000000003,4.073404255319149,377.0,4.01063829787234,1.25447,1.29797,8,188.6300048828125,/players/tanner-bibee/30134/stats/pitching,P,5.0,5.0,AL,Tanner Bibee,676440,30134,30134
TOR,Blue Jays,5,4,13,17,0,0,,80.0,329,76,37,34,11,74,20,,3,3.81048,1.1986,8.36176,2.24572,3.72342,1.1919,0.224355,0.060255,0.1640995405614376,,0.245933,0.291913,0.728781,3.81361,338.1,4.22625,336.0,4.2,1.24774,1.23615,7,474.0400085449219,/players/shane-bieber/19427/stats/pitching,P,14.0,14.0,AL,Shane Bieber,669456,19427,19427
MIA,Marlins,4,5,13,13,0,0,,71.0,294,59,35,32,10,80,25,,3,4.04765,1.18536,10.1009,3.17244,3.18395,1.28621,0.271283,0.0852033,0.18607959151268005,,0.222522,0.278474,0.706918,3.8998,325.0,4.577464788732394,301.0,4.23943661971831,1.24279,0.974573,7,78.6500015258789,/players/eury-perez/27768/stats/pitching,P,20.0,20.0,NL,Eury Pérez,691587,27768,27768
CHC,Cubs,6,5,15,15,0,0,,91.0,369,82,44,40,16,85,21,,2,3.99273,1.13058,8.44899,2.04434,4.13287,1.5731,0.23041,0.0557505,0.17465908080339432,,0.236506,0.269234,0.731894,4.26201,364.3999999999999,4.0043956043956035,348.0,3.8241758241758244,1.2183,1.19251,8,157.92999267578125,/players/shota-imanaga/33829/stats/pitching,P,17.0,17.0,NL,Shota Imanaga,684007,33829,33829
NYY,Yankees,7,6,16,16,0,0,,94.0,394,80,47,43,14,98,37,,4,4.12935,1.24811,9.41619,3.52706,2.6697,1.31189,0.24894,0.0932465,0.15569378435611725,,0.227341,0.275988,0.717787,4.21613,388.4000000000001,4.131914893617022,361.0,3.8404255319148937,1.21251,1.19751,8,202.3000030517578,/players/carlos-rodon/16137/stats/pitching,P,9.0,9.0,AL,Carlos Rodón,607074,16137,16137
LAD,Dodgers,4,2,10,10,0,0,,56.0,230,44,25,23,7,68,21,,1,3.63051,1.15912,10.8036,3.40688,3.17113,1.09391,0.293214,0.0924636,0.20075026899576187,,0.211506,0.278235,0.728701,3.49335,283.9000000000001,5.069642857142859,259.0,4.625,1.20616,0.991401,6,113.73999786376953,/players/tyler-glasnow/14374/stats/pitching,P,22.0,22.0,NL,Tyler Glasnow,607192,14374,14374
PIT,Pirates,5,6,16,16,0,0,,92.0,394,92,49,45,12,78,29,,5,4.41981,1.31219,7.64575,2.78658,2.74378,1.14371,0.198484,0.0723398,0.12614470720291138,,0.256244,0.298196,0.686248,4.15942,348.00000000000006,3.7826086956521747,358.0,3.891304347826087,1.19399,0.921339,8,518.6300048828125,/players/mitch-keller/17594/stats/pitching,P,27.0,27.0,NL,Mitch Keller,656605,17594,17594
KCR,Royals,5,5,15,15,0,0,,89.0,375,87,47,43,12,70,27,,3,4.36185,1.29023,7.08859,2.74249,2.58472,1.18197,0.186084,0.0719937,0.11409015953540802,,0.252986,0.286968,0.690038,4.24732,334.8,3.761797752808989,339.0,3.808988764044944,1.18682,1.0709,7,609.2899780273438,/players/michael-wacha/14078/stats/pitching,P,7.0,7.0,AL,Michael Wacha,608379,14078,14078
CHW,White Sox,5,5,14,14,0,0,,83.0,352,80,42,38,11,71,27,,4,4.18491,1.29121,7.7095,2.92712,2.63382,1.14402,0.201571,0.0765317,0.12503905594348907,,0.249221,0.290038,0.705848,4.1643,319.9000000000001,3.8542168674698805,321.0,3.8674698795180724,1.17899,1.06545,7,999.0,/players/davis-martin/21448/stats/pitching,P,4.0,4.0,AL,Davis Martin,663436,21448,21448
TBR,Rays,3,4,12,12,0,0,,57.0,236,49,25,23,7,64,19,,2,3.64275,1.19791,10.1178,2.98293,3.39189,1.06247,0.271712,0.0801064,0.1916058287024498,,0.229821,0.296057,0.734009,3.49196,273.29999999999995,4.794736842105262,259.0,4.543859649122807,1.16515,1.14697,6,149.2100067138672,/players/griffin-jax/20253/stats/pitching,P,12.0,12.0,AL,Griffin Jax,643377,20253,20253
BOS,Red Sox,4,4,13,13,0,0,,72.0,300,65,35,32,10,71,23,,2,4.04901,1.2186,8.88475,2.86376,3.10247,1.27568,0.237151,0.0764392,0.16071156412363052,,0.236302,0.282928,0.715171,4.02918,307.80000000000007,4.275000000000001,297.0,4.125,1.15964,1.20773,7,673.0,/players/payton-tolle/35466/stats/pitching,P,3.0,3.0,AL,Payton Tolle,801139,35466,35466
CLE,Guardians,2,2,0,35,17,1,,35.0,141,27,12,11,3,47,9,,2,2.81741,1.0243,11.8886,2.39535,4.96319,0.704077,0.331606,0.0668132,0.2647932171821594,,0.206684,0.299659,0.747758,2.42508,301.90000000000003,8.625714285714286,286.0,8.17142857142857,1.15548,1.01571,0,39.90999984741211,/players/cade-smith/27867/stats/pitching,P,5.0,5.0,AL,Cade Smith,671922,27867,27867
MIA,Marlins,4,4,15,15,0,0,,80.0,340,75,40,37,11,79,28,,3,4.1416,1.2784,8.83146,3.09416,2.85423,1.21016,0.23199,0.0812792,0.1507105752825737,,0.243095,0.293214,0.713852,4.04503,326.70000000000005,4.08375,322.0,4.025,1.15196,1.04056,7,281.45001220703125,/players/max-meyer/27474/stats/pitching,P,20.0,20.0,NL,Max Meyer,676974,27474,27474
CIN,Reds,5,5,15,15,0,0,,88.0,373,86,46,43,14,77,29,,2,4.34706,1.30657,7.85144,3.01083,2.60773,1.46703,0.205876,0.0789485,0.1269279047846794,,0.250588,0.284506,0.724766,4.55342,316.4,3.5954545454545452,319.0,3.625,1.15048,1.10009,7,221.92999267578125,/players/andrew-abbott/29911/stats/pitching,P,18.0,18.0,NL,Andrew Abbott,671096,29911,29911
BAL,Orioles,5,5,15,15,0,0,,82.0,350,80,42,39,10,68,27,,3,4.24631,1.30449,7.48852,2.96212,2.5281,1.14718,0.195841,0.0774658,0.11837537586688995,,0.251036,0.289797,0.70304,4.18668,321.80000000000007,3.92439024390244,326.0,3.975609756097561,1.14718,0.928861,7,146.07000732421875,/players/trevor-rogers/22286/stats/pitching,P,2.0,2.0,AL,Trevor Rogers,669432,22286,22286
PIT,Pirates,4,4,12,18,0,0,,72.0,303,66,36,33,9,74,25,,3,4.11597,1.26963,9.26542,3.13721,2.95339,1.16648,0.243931,0.0825934,0.16133739799261093,,0.240745,0.296784,0.709933,3.91367,314.5000000000001,4.368055555555557,307.0,4.263888888888889,1.14104,0.926932,5,714.77001953125,/players/jared-jones/27863/stats/pitching,P,27.0,27.0,NL,Jared Jones,683003,27863,27863
CIN,Reds,5,5,14,14,0,0,,81.0,345,77,42,38,12,80,23,,7,4.24764,1.22706,8.83563,2.53278,3.48851,1.36962,0.23123,0.0662834,0.1649470552802086,,0.244218,0.289774,0.704196,4.23956,321.59999999999997,3.97037037037037,319.0,3.9382716049382718,1.14004,1.04605,7,127.94999694824219,/players/nick-lodolo/26378/stats/pitching,P,18.0,18.0,NL,Nick Lodolo,666157,26378,26378
LAD,Dodgers,4,3,11,17,0,0,,66.0,271,56,32,29,10,73,21,,3,4.00752,1.16631,9.99394,2.80919,3.55759,1.33109,0.269489,0.0757505,0.19373878836631775,,0.226922,0.281852,0.711294,3.87481,293.80000000000007,4.451515151515153,274.0,4.151515151515151,1.13175,0.82641,5,111.20999908447266,/players/emmet-sheehan/29839/stats/pitching,P,22.0,22.0,NL,Emmet Sheehan,686218,29839,29839
SFG,Giants,5,4,14,14,0,0,,75.0,322,70,35,33,7,73,31,,3,3.90226,1.34151,8.73428,3.72243,2.34639,0.844379,0.226277,0.0964359,0.1298407018184662,,0.241775,0.300723,0.719097,3.73559,330.9,4.412,328.0,4.373333333333333,1.125,1.09358,7,690.0999755859375,/players/landen-roupp/30076/stats/pitching,P,30.0,30.0,NL,Landen Roupp,694738,30076,30076
WSN,Nationals,4,5,14,14,0,0,,76.0,328,75,38,35,9,69,27,,5,4.11437,1.33864,8.20769,3.19754,2.56688,1.00649,0.211149,0.0822589,0.12888967245817184,,0.252573,0.303714,0.712083,4.01097,298.7,3.930263157894737,305.0,4.0131578947368425,1.10603,0.935646,7,305.2200012207031,/players/cade-cavalli/27473/stats/pitching,P,24.0,24.0,NL,Cade Cavalli,676917,27473,27473
MIN,Twins,4,5,15,15,0,0,,80.0,339,74,42,39,11,80,30,,3,4.38849,1.30827,9.0262,3.36101,2.68557,1.27629,0.2359,0.08784,0.1480601653456688,,0.243139,0.293699,0.701302,4.16143,325.30000000000007,4.066250000000001,318.0,3.975,1.09073,0.895091,7,492.4599914550781,/players/taj-bradley/22543/stats/pitching,P,8.0,8.0,AL,Taj Bradley,671737,22543,22543
MIL,Brewers,5,3,14,14,0,0,,78.0,329,69,39,36,11,84,30,,4,4.13482,1.26395,9.65906,3.41345,2.82971,1.26931,0.254305,0.0898699,0.16443552821874619,,0.233137,0.288189,0.716902,4.06759,328.5,4.211538461538462,313.0,4.012820512820513,1.08468,0.930487,7,446.55999755859375,/players/kyle-harrison/27758/stats/pitching,P,23.0,23.0,NL,Kyle Harrison,690986,27758,27758
STL,Cardinals,5,6,15,25,0,0,,94.0,400,88,47,44,11,84,33,,6,4.18098,1.29332,8.09506,3.15924,2.56235,1.06501,0.210773,0.0822579,0.12851528823375702,,0.244606,0.290689,0.699126,4.08866,382.49999999999994,4.069148936170212,378.0,4.0212765957446805,1.08226,0.817734,7,414.6700134277344,/players/dustin-may/19716/stats/pitching,P,28.0,28.0,NL,Dustin May,669160,19716,19716
BAL,Orioles,5,5,15,15,0,0,,84.0,355,78,43,39,12,80,29,,4,4.2317,1.27605,8.61593,3.12152,2.76017,1.26168,0.226066,0.0819031,0.14416329562664032,,0.241953,0.287654,0.708451,4.19437,332.2,3.9547619047619045,325.0,3.869047619047619,1.0481,0.954006,7,186.92999267578125,/players/shane-baz/22264/stats/pitching,P,2.0,2.0,AL,Shane Baz,669358,22264,22264
PHI,Phillies,3,2,0,35,16,1,,35.0,141,27,12,11,2,42,10,,2,2.77599,1.08533,10.8304,2.70416,4.0051,0.64552,0.297335,0.074239,0.22309578210115433,,0.21242,0.294715,0.761552,2.68668,296.2,8.462857142857143,281.0,8.028571428571428,1.02853,1.02751,0,41.84000015258789,/players/jhoan-duran/21029/stats/pitching,P,26.0,26.0,NL,Jhoan Duran,661395,21029,21029
BOS,Red Sox,5,4,13,13,0,0,,70.0,295,63,34,32,8,68,26,,4,4.08605,1.27778,8.86123,3.36992,2.62951,1.0738,0.23176,0.0881381,0.14362183213233948,,0.23689,0.289369,0.706098,3.99063,301.8,4.311428571428571,292.0,4.171428571428572,1.02593,1.17681,6,266.4800109863281,/players/connelly-early/33666/stats/pitching,P,3.0,3.0,AL,Connelly Early,813349,33666,33666
