Team,ShortName,W,L,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,IBB,HBP,ERA,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,GB%,AVG,BABIP,LOB%,FIP,FPTS,FPTS_IP,SPTS,SPTS_IP,WAR,RA9-WAR,QS,ra_talent_sd,chance_ra_se,total_ra_se,q10,q20,q30,q40,q50,q60,q70,q80,q90,tt_q10,tt_q20,tt_q30,tt_q40,tt_q50,tt_q60,tt_q70,tt_q80,tt_q90,ADP,teamid,League,PlayerName,xMLBAMID,playerids,playerid
STL,Cardinals,0.0332,0.0868,0.1595,0.2505,0.0,0.0,,1.0,4.828,1.1765,0.7732,0.72927,0.171222,0.4897,0.7199,0.0067,0.0482,6.56343,1.8964,4.4073,6.4791,0.680233,1.541,0.101429,0.149109,-0.04768020659685135,0.410717,0.289785,0.295759,0.677979,6.68593,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.0328,,,,,,,,,,,,,,,,,,,,,,999.0,28.0,NL,Jefferson Moran,814086.0,sa3022194,sa3022194
SDP,Padres,0.0341,0.0875,0.1719,0.1919,0.0,0.0,,1.0,4.841,1.1686,0.7674,0.72345,0.167556,0.5052,0.7498,0.0049,0.0457,6.51105,1.9184,4.5468,6.7482,0.67378,1.508,0.104359,0.154885,-0.05052674561738968,0.409015,0.288864,0.296804,0.683564,6.68946,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.000381896,-0.00121267,0.0363,,,,,,,,,,,,,,,,,,,,,,999.0,29.0,NL,Jeronimo Palmeros,831528.0,sa3068635,sa3068635
ARI,Diamondbacks,0.0333,0.0875,0.1651,0.2241,0.0,0.0,,1.0,4.829,1.1735,0.7994,0.75828,0.182222,0.5502,0.7085,0.0059,0.0555,6.82452,1.882,4.9518,6.3765,0.77657,1.64,0.113937,0.146718,-0.032781124114990234,0.367136,0.288684,0.297451,0.665442,6.69563,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.000381896,-0.00121267,0.0287,,,,,,,,,,,,,,,,,,,,,,999.0,15.0,NL,Erick Reynoso,807791.0,sa3021749,sa3021749
NYY,Yankees,0.0374,0.0793,0.137,0.356,0.0,0.0,,1.0,4.811,1.1832,0.763,0.71791,0.179111,0.4912,0.6959,0.0099,0.0432,6.46119,1.8791,4.4208,6.2631,0.705849,1.612,0.102099,0.144648,-0.04254832863807678,0.43486,0.290577,0.295182,0.68542,6.69848,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.0298,,,,,,,,,,,,,,,,,,,,,,999.0,9.0,AL,Sabier Marte,800239.0,sa3019431,sa3019431
HOU,Astros,0.0353,0.0854,0.1654,0.2224,0.0,0.0,,1.0,4.852,1.1283,0.7756,0.73022,0.165333,0.5875,0.7864,0.0059,0.078,6.57198,1.9147,5.2875,7.0776,0.747075,1.488,0.121084,0.162077,-0.04099340736865997,0.44121,0.282952,0.297693,0.676733,6.70267,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.000381896,-0.00121267,0.0332,,,,,,,,,,,,,,,,,,,,,,999.0,21.0,AL,Raimy Rodriguez,800321.0,sa3018326,sa3018326
CHC,Cubs,0.0323,0.0899,0.1754,0.1754,0.0,0.0,,1.0,4.812,1.1974,0.7859,0.74161,0.178111,0.4784,0.6916,0.0044,0.0465,6.67449,1.889,4.3056,6.2244,0.691729,1.603,0.0994181,0.143724,-0.044305913150310516,0.419002,0.29392,0.298265,0.672768,6.70808,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.0338,,,,,,,,,,,,,,,,,,,,,,999.0,17.0,NL,Luis Ghisays,827114.0,sa3024474,sa3024474
LAD,Dodgers,0.0387,0.0799,0.1514,0.2884,0.0,0.0,,1.0,4.718,1.186,0.7717,0.73053,0.207556,0.5267,0.5957,0.0077,0.0476,6.57477,1.7817,4.7403,5.3613,0.88417,1.868,0.111636,0.126261,-0.014624834060668945,0.39077,0.291064,0.292908,0.677342,6.70986,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.000381896,-0.00121267,0.0303,,,,,,,,,,,,,,,,,,,,,,999.0,22.0,NL,Luis Carias,808218.0,sa3021006,sa3021006
TEX,Rangers,0.034,0.0834,0.1404,0.3404,0.0,0.0,,1.0,4.829,1.1768,0.7799,0.7358,0.176667,0.5211,0.7278,0.0095,0.0459,6.6222,1.9046,4.6899,6.5502,0.715993,1.59,0.107911,0.150714,-0.04280390590429306,0.417773,0.290188,0.297877,0.678648,6.7107,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.000381896,-0.00121267,0.0281,,,,,,,,,,,,,,,,,,,,,,999.0,13.0,AL,Alejandro Chiquillo,823330.0,sa3024270,sa3024270
SEA,Mariners,0.0334,0.0866,0.1595,0.2505,0.0,0.0,,1.0,4.798,1.1677,0.766,0.72274,0.183,0.4941,0.6869,0.0067,0.0454,6.50466,1.8546,4.4469,6.1821,0.719319,1.647,0.10298,0.143164,-0.0401834174990654,0.402007,0.287208,0.290592,0.681056,6.72284,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.0339,,,,,,,,,,,,,,,,,,,,,,999.0,11.0,AL,Juan Cazarez,814811.0,sa3024207,sa3024207
SDP,Padres,0.0327,0.0878,0.1632,0.2332,0.0,0.0,,1.0,4.829,1.1857,0.7864,0.74199,0.175556,0.4971,0.7203,0.0062,0.0482,6.67791,1.906,4.4739,6.4827,0.690129,1.58,0.102941,0.149161,-0.04622075706720352,0.419019,0.292008,0.298167,0.674368,6.72866,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.0316,,,,,,,,,,,,,,,,,,,,,,999.0,29.0,NL,Jesus Castro,827463.0,sa3068332,sa3068332
CLE,Guardians,0.0341,0.0858,0.1595,0.2505,0.0,0.0,,1.0,4.871,1.1619,0.7699,0.72515,0.161778,0.5122,0.7924,0.0068,0.0461,6.52635,1.9543,4.6098,7.1316,0.646391,1.456,0.105153,0.162677,-0.05752412974834442,0.419003,0.288134,0.297786,0.685492,6.72935,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.000381896,-0.00121267,0.0334,,,,,,,,,,,,,,,,,,,,,,999.0,5.0,AL,Miguel Flores,821793.0,sa3024465,sa3024465
TBR,Rays,0.033,0.0851,0.1453,0.3173,0.0,0.0,,1.0,4.799,1.1859,0.7829,0.739,0.189111,0.5309,0.6781,0.0087,0.0554,6.651,1.864,4.7781,6.1029,0.782923,1.702,0.110627,0.1413,-0.030673056840896606,0.420723,0.291698,0.29795,0.676007,6.73228,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.000381896,-0.00121267,0.0278,,,,,,,,,,,,,,,,,,,,,,999.0,12.0,AL,Janzen Keisel,701651.0,sa3035165,sa3035165
NYY,Yankees,0.0323,0.0894,0.1719,0.1919,0.0,0.0,,1.0,4.829,1.196,0.7869,0.74183,0.173667,0.4702,0.7123,0.0049,0.0484,6.67647,1.9083,4.2318,6.4107,0.660115,1.563,0.0973701,0.147505,-0.05013459920883179,0.428994,0.29398,0.298541,0.673446,6.7345,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.0331,,,,,,,,,,,,,,,,,,,,,,999.0,9.0,AL,Alexander Almonte,823012.0,sa3024593,sa3024593
TBR,Rays,0.0345,0.0837,0.1461,0.3131,0.0,0.0,,1.0,4.888,1.1706,0.77,0.72413,0.155444,0.4907,0.8103,0.0088,0.0441,6.51717,1.9809,4.4163,7.2927,0.605578,1.399,0.100389,0.165773,-0.06538461148738861,0.436012,0.290212,0.299681,0.686732,6.73771,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.0308,,,,,,,,,,,,,,,,,,,,,,999.0,12.0,AL,Starlin Savinon,806710.0,sa3021735,sa3021735
BAL,Orioles,0.032,0.0902,0.1754,0.1754,0.0,0.0,,1.0,4.822,1.2137,0.7892,0.74372,0.174222,0.4381,0.6907,0.0044,0.0475,6.69348,1.9044,3.9429,6.2163,0.634284,1.568,0.0908544,0.143239,-0.05238489806652069,0.435014,0.297199,0.299434,0.671609,6.73843,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.0334,,,,,,,,,,,,,,,,,,,,,,999.0,2.0,AL,Luis Espinoza,821646.0,sa3024262,sa3024262
PHI,Phillies,0.0334,0.0887,0.1754,0.1754,0.0,0.0,,1.0,4.785,1.1917,0.7831,0.7389,0.187111,0.4921,0.6714,0.0044,0.047,6.6501,1.8631,4.4289,6.0426,0.732946,1.684,0.102842,0.140313,-0.03747127205133438,0.422956,0.293046,0.296567,0.674518,6.73858,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.0343,,,,,,,,,,,,,,,,,,,,,,999.0,26.0,NL,Brad Pacheco,814372.0,sa3025116,sa3025116
TBR,Rays,0.0338,0.0849,0.1504,0.2934,0.0,0.0,,1.0,4.828,1.1604,0.7717,0.72877,0.183778,0.5702,0.7385,0.0081,0.0474,6.55893,1.8989,5.1318,6.6465,0.772106,1.654,0.118103,0.152962,-0.03485914319753647,0.401096,0.287078,0.297015,0.686643,6.74155,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.000381896,-0.00121267,0.0305,,,,,,,,,,,,,,,,,,,,,,999.0,12.0,AL,Yereny Teus,806711.0,sa3020978,sa3020978
CIN,Reds,0.0317,0.0905,0.1754,0.1754,0.0,0.0,,1.0,4.778,1.1989,0.7859,0.74162,0.195333,0.5168,0.6486,0.0044,0.0522,6.67458,1.8475,4.6512,5.8374,0.796793,1.758,0.108162,0.135747,-0.02758476883172989,0.428483,0.29405,0.298231,0.674446,6.74327,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.000381896,-0.00121267,0.0338,,,,,,,,,,,,,,,,,,,,,,999.0,18.0,NL,Mason Pelio,680900.0,sa3020381,sa3020381
BAL,Orioles,0.0322,0.0895,0.1719,0.1919,0.0,0.0,,1.0,4.845,1.1932,0.788,0.7423,0.169111,0.4732,0.7374,0.0049,0.0483,6.6807,1.9306,4.2588,6.6366,0.641714,1.522,0.0976677,0.152198,-0.05453044921159744,0.437983,0.293942,0.299705,0.67456,6.74428,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.033,,,,,,,,,,,,,,,,,,,,,,999.0,2.0,AL,Esteban Luna,823718.0,sa3024100,sa3024100
HOU,Astros,0.0344,0.0842,0.1504,0.2934,0.0,0.0,,1.0,4.786,1.1833,0.792,0.74931,0.192333,0.5263,0.6817,0.008,0.0435,6.74379,1.865,4.7367,6.1353,0.77204,1.731,0.109967,0.142436,-0.03246970474720001,0.39951,0.291396,0.296504,0.672418,6.75847,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.000381896,-0.00121267,0.0279,,,,,,,,,,,,,,,,,,,,,,999.0,21.0,AL,Franklin Gil,805046.0,sa3019626,sa3019626
TEX,Rangers,0.0324,0.0882,0.1632,0.2332,0.0,0.0,,1.0,4.821,1.1854,0.7893,0.74602,0.182222,0.5029,0.7054,0.0062,0.0483,6.71418,1.8908,4.5261,6.3486,0.712929,1.64,0.104314,0.146318,-0.042003728449344635,0.40401,0.291446,0.296607,0.673417,6.75933,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.000381896,-0.00121267,0.0308,,,,,,,,,,,,,,,,,,,,,,999.0,13.0,AL,Gilberto Lopez,821595.0,sa3024782,sa3024782
PHI,Phillies,0.032,0.0896,0.1719,0.1919,0.0,0.0,,1.0,4.812,1.2027,0.7894,0.74529,0.181,0.4613,0.6851,0.0049,0.0463,6.70761,1.8878,4.1517,6.1659,0.673332,1.629,0.0958645,0.142373,-0.04650874435901642,0.415999,0.294736,0.297153,0.672051,6.75974,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.0325,,,,,,,,,,,,,,,,,,,,,,999.0,26.0,NL,Eduardo Robles,810856.0,sa3022261,sa3022261
CIN,Reds,0.0325,0.0869,0.1551,0.2711,0.0,0.0,,1.0,4.805,1.1842,0.7826,0.74061,0.196444,0.5631,0.6876,0.0073,0.0462,6.66549,1.8718,5.0679,6.1884,0.818935,1.768,0.11719,0.143101,-0.025910519063472748,0.391144,0.290872,0.298266,0.682124,6.76411,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.000381896,-0.00121267,0.0297,,,,,,,,,,,,,,,,,,,,,,999.0,18.0,NL,Hunter Hollan,702052.0,sa3025045,sa3025045
ATH,Athletics,0.0336,0.0868,0.1632,0.2332,0.0,0.0,,1.0,4.855,1.1776,0.7752,0.731,0.168444,0.483,0.7552,0.0062,0.0468,6.579,1.9328,4.347,6.7968,0.639566,1.516,0.0994851,0.155551,-0.056065917015075684,0.410016,0.29055,0.296675,0.682154,6.76491,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.0332,,,,,,,,,,,,,,,,,,,,,,999.0,10.0,AL,Franco Zabaleta,821032.0,sa3024242,sa3024242
SFG,Giants,0.0319,0.0903,0.1754,0.1754,0.0,0.0,,1.0,4.771,1.2059,0.7897,0.74816,0.197222,0.4713,0.6216,0.0044,0.0483,6.73344,1.8275,4.2417,5.5944,0.758205,1.775,0.0987843,0.130287,-0.03150282800197601,0.380989,0.294043,0.293854,0.668949,6.76613,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.0327,,,,,,,,,,,,,,,,,,,,,,999.0,30.0,NL,Brayan Narvaez,808352.0,sa3022133,sa3022133
TBR,Rays,0.0317,0.0905,0.1754,0.1754,0.0,0.0,,1.0,4.817,1.1989,0.7921,0.74824,0.182222,0.4767,0.6897,0.0044,0.049,6.73416,1.8886,4.2903,6.2073,0.69117,1.64,0.098962,0.14318,-0.044218383729457855,0.411007,0.293971,0.297328,0.671263,6.76673,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.0326,,,,,,,,,,,,,,,,,,,,,,999.0,12.0,AL,Xavier Lopez,820931.0,sa3024539,sa3024539
NYY,Yankees,0.0372,0.078,0.1253,0.4113,0.0,0.0,,1.0,4.84,1.1592,0.769,0.72495,0.181444,0.5442,0.7409,0.0117,0.0462,6.52455,1.9001,4.8978,6.6681,0.734512,1.633,0.112438,0.153078,-0.04064048081636429,0.418639,0.286017,0.293862,0.687149,6.76681,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.000381896,-0.00121267,0.0267,,,,,,,,,,,,,,,,,,,,,,999.0,9.0,AL,Chalniel Arias,703921.0,sa3019370,sa3019370
DET,Tigers,0.0319,0.0856,0.1404,0.3404,0.0,0.0,,1.0,4.871,1.1971,0.7913,0.74627,0.167444,0.456,0.7451,0.0095,0.0469,6.71643,1.9422,4.104,6.7059,0.611998,1.507,0.0936153,0.152967,-0.05935126543045044,0.422897,0.293479,0.297971,0.673917,6.77591,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.0267,,,,,,,,,,,,,,,,,,,,,,999.0,6.0,AL,Frank Moreno,805064.0,sa3019294,sa3019294
SFG,Giants,0.0317,0.09,0.1719,0.1919,0.0,0.0,,1.0,4.817,1.2165,0.7935,0.74882,0.179556,0.4363,0.6816,0.0049,0.0452,6.73938,1.8981,3.9267,6.1344,0.640112,1.616,0.090575,0.141499,-0.050923801958560944,0.423997,0.297418,0.298458,0.670787,6.77716,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.0319,,,,,,,,,,,,,,,,,,,,,,999.0,30.0,NL,Dilan Fernandez,816403.0,sa3023688,sa3023688
CHW,White Sox,0.0319,0.0892,0.167,0.215,0.0,0.0,,1.0,4.846,1.177,0.7934,0.7495,0.177667,0.5211,0.7443,0.0056,0.0484,6.7455,1.9213,4.6899,6.6987,0.700121,1.599,0.107532,0.153591,-0.04605861008167267,0.410001,0.290381,0.297905,0.674353,6.7807,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.000381896,-0.00121267,0.0309,,,,,,,,,,,,,,,,,,,,,,999.0,4.0,AL,Orlando Suarez,823861.0,sa3023863,sa3023863
BAL,Orioles,0.0347,0.0849,0.1574,0.2604,0.0,0.0,,1.0,4.848,1.1838,0.7967,0.7524,0.182333,0.5494,0.7364,0.0071,0.0552,6.7716,1.9202,4.9446,6.6276,0.746062,1.641,0.113325,0.151898,-0.038572609424591064,0.420965,0.291835,0.301223,0.674802,6.78147,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.000381896,-0.00121267,0.0284,,,,,,,,,,,,,,,,,,,,,,999.0,2.0,AL,Jesús  Palacios,800462.0,sa3018860,sa3018860
SFG,Giants,0.0336,0.0822,0.1284,0.3964,0.0,0.0,,1.0,4.884,1.1466,0.7857,0.74103,0.166556,0.5591,0.8187,0.0114,0.0495,6.66927,1.9653,5.0319,7.3683,0.682912,1.499,0.114476,0.167629,-0.05315316468477249,0.421014,0.285522,0.297873,0.681014,6.78676,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.000381896,-0.00121267,0.0247,,,,,,,,,,,,,,,,,,,,,,999.0,30.0,NL,Randry De Leon,808359.0,sa3022025,sa3022025
KCR,Royals,0.0313,0.0909,0.1754,0.1754,0.0,0.0,,1.0,4.845,1.2016,0.7961,0.75105,0.175222,0.4699,0.7238,0.0044,0.048,6.75945,1.9254,4.2291,6.5142,0.649212,1.577,0.0969866,0.149391,-0.05240453779697418,0.426996,0.295001,0.299403,0.672167,6.78863,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.0322,,,,,,,,,,,,,,,,,,,,,,999.0,7.0,AL,Jose Cruz,821781.0,sa3024843,sa3024843
ATH,Athletics,0.0319,0.0891,0.1663,0.2183,0.0,0.0,,1.0,4.836,1.2041,0.7926,0.74747,0.175111,0.4519,0.7104,0.0058,0.0504,6.72723,1.9145,4.0671,6.3936,0.63612,1.576,0.093445,0.146898,-0.05345325917005539,0.429007,0.29547,0.298414,0.67206,6.79018,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.031,,,,,,,,,,,,,,,,,,,,,,999.0,10.0,AL,Manuel Perez,800207.0,sa3019373,sa3019373
,,0.0333,0.0874,0.1646,0.2266,0.0,0.0,,1.0,4.893,1.19,0.7787,0.73229,0.156444,0.4522,0.7947,0.0061,0.0477,6.59061,1.9847,4.0698,7.1523,0.56902,1.408,0.0924177,0.162416,-0.06999795883893967,0.44199,0.293784,0.300281,0.683024,6.79171,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.0334,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Zhiorman Imbriano,699391.0,sa3017785,sa3017785
DET,Tigers,0.033,0.0891,0.1754,0.1754,0.0,0.0,,1.0,4.873,1.1717,0.7778,0.73314,0.165222,0.4903,0.7794,0.0045,0.0512,6.59826,1.9511,4.4127,7.0146,0.629074,1.487,0.100616,0.159943,-0.0593269020318985,0.416999,0.289853,0.29717,0.682235,6.79423,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.0353,,,,,,,,,,,,,,,,,,,,,,999.0,6.0,AL,Frenny Grant,814133.0,sa3021572,sa3021572
SDP,Padres,0.0332,0.0884,0.1719,0.1919,0.0,0.0,,1.0,4.877,1.1654,0.7768,0.73229,0.165444,0.5026,0.7883,0.005,0.0496,6.59061,1.9537,4.5234,7.0947,0.637575,1.489,0.103055,0.161636,-0.05858108401298523,0.414012,0.28853,0.29663,0.683419,6.79441,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.000381896,-0.00121267,0.0347,,,,,,,,,,,,,,,,,,,,,,999.0,29.0,NL,Marco Eluscat,821644.0,sa3025026,sa3025026
WSN,Nationals,0.0314,0.0908,0.1754,0.1754,0.0,0.0,,1.0,4.871,1.1861,0.7951,0.74944,0.168556,0.491,0.7617,0.0045,0.0568,6.74496,1.9478,4.419,6.8553,0.644611,1.517,0.100801,0.156374,-0.05557379126548767,0.435996,0.292684,0.2999,0.673376,6.79986,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.0324,,,,,,,,,,,,,,,,,,,,,,999.0,24.0,NL,Marlon De La Cruz,821023.0,sa3023833,sa3023833
ATH,Athletics,0.032,0.0884,0.1616,0.2406,0.0,0.0,,1.0,4.829,1.208,0.795,0.75039,0.179444,0.4528,0.701,0.0065,0.045,6.75351,1.909,4.0752,6.309,0.645934,1.615,0.0937668,0.145165,-0.05139780044555664,0.419998,0.295861,0.298067,0.671984,6.80031,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.0299,,,,,,,,,,,,,,,,,,,,,,999.0,10.0,AL,Diomar Gonzalez,828307.0,sa3025109,sa3025109
CIN,Reds,0.032,0.0889,0.1654,0.2224,0.0,0.0,,1.0,4.829,1.1778,0.7928,0.74992,0.184556,0.5156,0.7152,0.0059,0.0512,6.74928,1.893,4.6404,6.4368,0.720917,1.661,0.106772,0.148105,-0.04133360832929611,0.395998,0.289913,0.295394,0.673061,6.80236,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.000381896,-0.00121267,0.0305,,,,,,,,,,,,,,,,,,,,,,999.0,18.0,NL,Moises Castillo,806876.0,sa3024517,sa3024517
WSN,Nationals,0.0294,0.0911,0.1625,0.2365,0.0,0.0,,1.0,4.827,1.1847,0.7886,0.74427,0.175444,0.4725,0.7282,0.0063,0.049,6.69843,1.9129,4.2525,6.5538,0.64886,1.579,0.0978869,0.15086,-0.052972860634326935,0.418787,0.292533,0.296678,0.674333,6.80251,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.0309,,,,,,,,,,,,,,,,,,,,,,999.0,24.0,NL,Darrel Lunar,821188.0,sa3024252,sa3024252
,,0.0334,0.0818,0.1253,0.4113,0.0,0.0,,1.0,4.87,1.1973,0.792,0.74582,0.166111,0.4596,0.764,0.0118,0.0458,6.71238,1.9613,4.1364,6.876,0.601571,1.495,0.0943737,0.156879,-0.06250514090061188,0.441988,0.294887,0.300245,0.676387,6.80478,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.0241,,,,,,,,,,,,,,,,,,,,,,999.0,,,Victor Espiritu,821417.0,sa3023847,sa3023847
TBR,Rays,0.0317,0.09,0.1719,0.1919,0.0,0.0,,1.0,4.826,1.2005,0.7936,0.74926,0.180444,0.4603,0.6986,0.0049,0.0505,6.74334,1.8991,4.1427,6.2874,0.658889,1.624,0.0953792,0.144758,-0.04937836527824402,0.417004,0.294464,0.29686,0.671433,6.80761,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.0318,,,,,,,,,,,,,,,,,,,,,,999.0,12.0,AL,Rubender Pena,823214.0,sa3024097,sa3024097
PHI,Phillies,0.0312,0.091,0.1754,0.1754,0.0,0.0,,1.0,4.819,1.2078,0.7977,0.75398,0.184889,0.4599,0.6819,0.0044,0.0498,6.78582,1.8897,4.1391,6.1371,0.674439,1.664,0.0954347,0.141502,-0.046067655086517334,0.409008,0.295501,0.297141,0.669587,6.81399,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.0316,,,,,,,,,,,,,,,,,,,,,,999.0,26.0,NL,Gerardo Lopez,825751.0,sa3024891,sa3024891
COL,Rockies,0.0328,0.0894,0.1754,0.1754,0.0,0.0,,1.0,4.859,1.2057,0.7807,0.73507,0.165667,0.4146,0.7371,0.0045,0.0483,6.61563,1.9428,3.7314,6.6339,0.562475,1.491,0.0853262,0.151698,-0.06637167930603027,0.429002,0.295979,0.297719,0.679246,6.8158,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.0349,,,,,,,,,,,,,,,,,,,,,,999.0,19.0,NL,Eric Veras,821626.0,sa3024462,sa3024462
COL,Rockies,0.0309,0.0913,0.1754,0.1754,0.0,0.0,,1.0,4.815,1.215,0.8009,0.7576,0.188667,0.4579,0.6701,0.0044,0.0454,6.8184,1.8851,4.1211,6.0309,0.683331,1.698,0.0950986,0.139169,-0.044070616364479065,0.40199,0.296378,0.297235,0.66886,6.8185,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.031,,,,,,,,,,,,,,,,,,,,,,999.0,19.0,NL,Marcos Pimentel,821021.0,sa3024085,sa3024085
BOS,Red Sox,0.0312,0.0859,0.137,0.356,0.0,0.0,,1.0,4.868,1.2195,0.8199,0.77531,0.176889,0.4815,0.7354,0.0101,0.047,6.97779,1.9549,4.3335,6.6186,0.654746,1.592,0.0989113,0.151068,-0.0521569550037384,0.421128,0.298487,0.304216,0.66481,6.81889,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.022,,,,,,,,,,,,,,,,,,,,,,999.0,3.0,AL,Yermain Ruiz,815938.0,sa3024529,sa3024529
COL,Rockies,0.0323,0.0862,0.1484,0.3024,0.0,0.0,,1.0,4.855,1.1824,0.795,0.75078,0.176333,0.499,0.7454,0.0083,0.0529,6.75702,1.9278,4.491,6.7086,0.669439,1.587,0.102781,0.153532,-0.05075180530548096,0.414986,0.291468,0.297533,0.673911,6.82437,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.0272,,,,,,,,,,,,,,,,,,,,,,999.0,19.0,NL,Eliezer Pena,807979.0,sa3022119,sa3022119
MIA,Marlins,0.0282,0.0927,0.1646,0.2266,0.0,0.0,,1.0,4.851,1.2036,0.8013,0.75632,0.174444,0.4575,0.731,0.0061,0.0479,6.80688,1.9346,4.1175,6.579,0.625855,1.57,0.0943105,0.150691,-0.05638013035058975,0.424805,0.295572,0.29916,0.670442,6.82461,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.0294,,,,,,,,,,,,,,,,,,,,,,999.0,20.0,NL,Hamlet Garcia,808697.0,sa3021022,sa3021022
COL,Rockies,0.0328,0.0883,0.1679,0.2109,0.0,0.0,,1.0,4.881,1.172,0.7831,0.73894,0.168222,0.4998,0.7867,0.0056,0.0477,6.65046,1.9587,4.4982,7.0803,0.635312,1.514,0.102397,0.161176,-0.058778949081897736,0.408004,0.289626,0.297101,0.682224,6.82563,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.0329,,,,,,,,,,,,,,,,,,,,,,999.0,19.0,NL,Diego Arroyo,829485.0,sa3068474,sa3068474
,,0.0311,0.0912,0.1754,0.1754,0.0,0.0,,1.0,4.812,1.1957,0.799,0.75678,0.192111,0.4919,0.6826,0.0044,0.0454,6.81102,1.8783,4.4271,6.1434,0.720627,1.729,0.102224,0.141854,-0.039630092680454254,0.386992,0.292777,0.295174,0.670646,6.83278,1.8000000000000003,1.8000000000000003,2.0,2.0,-0.000381896,-0.00121267,0.0312,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Enmanuel Talavera,807637.0,sa3021746,sa3021746
CIN,Reds,0.0312,0.0888,0.1586,0.2546,0.0,0.0,,1.0,4.822,1.1498,0.7944,0.75213,0.199556,0.6268,0.7327,0.0068,0.0533,6.76917,1.8825,5.6412,6.5943,0.855466,1.796,0.129988,0.151949,-0.021961838006973267,0.396133,0.284886,0.296059,0.678738,6.83376,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.000381896,-0.00121267,0.0282,,,,,,,,,,,,,,,,,,,,,,999.0,18.0,NL,Ovis Portes,802086.0,sa3019644,sa3019644
